delta,a_speed,a_position,b_speed,b_position
1.430511474609375e-06,0,0,0,0
0.11696815490722656,0,0,0,0
0.05009174346923828,0,0,0,0
0.04952073097229004,0,7,0,0
0.04956459999084473,0,19,0,10
0.049227237701416016,0,34,0,25
0.04905056953430176,0,50,0,40
0.049004554748535156,0,67,0,56
0.0488588809967041,0,83,0,73
0.04886794090270996,0,101,0,90
0.04831671714782715,0,118,0,107
0.04972076416015625,0,136,0,125
0.05116605758666992,0,155,0,143
0.04937863349914551,0,172,0,160
0.04861330986022949,0,-171,0,177
0.053852081298828125,0,-151,0,-165
0.050278663635253906,0,-133,0,-147
0.05124974250793457,0,-115,0,-129
0.049240827560424805,0,-97,0,-111
0.05332803726196289,0,-77,0,-92
0.04969906806945801,0,-59,0,-75
0.05251431465148926,0,-41,0,-57
0.048750877380371094,0,-23,0,-39
0.05294299125671387,0,-3,0,-20
0.049063920974731445,0,14,0,-3
0.05682516098022461,0,34,0,17
0.05055403709411621,0,53,0,35
0.04982328414916992,0,71,0,53
0.0498347282409668,0,89,0,70
0.053574562072753906,0,109,0,89
0.04865670204162598,0,126,0,106
0.052155256271362305,0,145,0,125
0.04932093620300293,0,163,0,142
0.05074620246887207,0,-180,0,160
0.050041913986206055,0,-162,0,177
0.0516057014465332,0,-143,0,-165
0.048583984375,0,-125,0,-148
0.04901003837585449,0,-107,0,-130
0.055742740631103516,0,-88,0,-112
0.05822181701660156,0,-66,0,-91
0.05164504051208496,0,-48,0,-72
0.05290651321411133,0,-29,0,-54
0.05210447311401367,0,-10,0,-36
0.056746721267700195,0,10,0,-16
0.05223798751831055,0,29,0,3
0.052741050720214844,0,48,0,21
0.05395197868347168,0,68,0,40
0.05138373374938965,0,87,0,59
0.05226016044616699,0,105,0,77
0.05114603042602539,0,124,0,95
0.05168652534484863,0,143,0,114
0.052904605865478516,0,162,0,132
0.051724910736083984,0,-180,0,150
0.05265188217163086,0,-161,0,169
0.05544471740722656,0,-141,0,-172
0.05219697952270508,0,-122,0,-154
0.05388331413269043,0,-103,0,-135
0.05015158653259277,0,-84,0,-117
0.04905414581298828,0,-66,0,-99
0.04934358596801758,0,-48,0,-82
0.04936647415161133,0,-30,0,-64
0.05041337013244629,0,-12,0,-47
0.05048322677612305,0,6,0,-29
0.04954123497009277,0,24,0,-11
0.050205230712890625,0,42,0,7
0.05010509490966797,0,60,0,25
0.04942941665649414,0,78,0,42
0.04864931106567383,0,96,0,59
0.04867362976074219,0,113,0,76
0.04937338829040527,0,132,0,94
0.04889035224914551,0,149,0,111
0.04885601997375488,0,167,0,128
0.048773765563964844,0,-177,0,145
0.04889655113220215,0,-159,0,162
0.0491023063659668,0,-141,0,180
0.05094480514526367,0,-122,0,-162
0.04878973960876465,0,-105,0,-146
0.049248456954956055,0,-87,0,-128
0.048645973205566406,0,-69,0,-111
0.05115365982055664,0,-50,0,-93
0.04940009117126465,0,-32,0,-75
0.04885554313659668,0,-15,0,-58
0.04942178726196289,0,3,0,-41
0.048963069915771484,0,21,0,-24
0.048989057540893555,0,39,0,-6
0.04872298240661621,0,56,0,11
0.04861927032470703,0,74,0,29
0.0517582893371582,0,93,0,47
0.04962444305419922,0,111,0,64
0.05013298988342285,0,129,0,82
0.04909324645996094,0,147,0,100
0.0493161678314209,0,165,0,117
0.04940962791442871,0,-178,0,135
0.04884028434753418,0,-161,0,152
0.04889345169067383,0,-143,0,169
0.049077510833740234,0,-125,0,-174
0.05012226104736328,0,-107,0,-156
0.0487828254699707,0,-89,0,-139
0.04930901527404785,0,-72,0,-122
0.04919266700744629,0,-54,0,-104
0.04879617691040039,0,-36,0,-87
0.048952579498291016,0,-18,0,-69
0.054773807525634766,0,1,0,-50
0.04908895492553711,0,19,0,-33
0.050727128982543945,0,38,0,-15
0.04941725730895996,0,56,0,3
0.05410885810852051,0,75,0,22
0.048967838287353516,0,93,0,39
0.05198407173156738,0,112,0,57
0.048776865005493164,0,130,0,75
0.05135750770568848,0,149,0,93
0.048812150955200195,0,166,0,110
0.04874086380004883,0,-177,0,128
0.04838275909423828,0,-159,0,145
0.04902982711791992,0,-141,0,162
0.05007505416870117,0,-123,0,-180
0.04840540885925293,0,-105,0,-163
0.04790687561035156,0,-88,0,-147
0.048929691314697266,0,-71,0,-130
0.04827547073364258,0,-53,0,-112
0.04961442947387695,0,-34,0,-94
0.048270463943481445,0,-17,0,-77
0.051583051681518555,0,1,0,-59
0.048360586166381836,0,19,0,-42
0.04873490333557129,0,37,0,-25
0.04984688758850098,0,55,0,-7
0.049529314041137695,0,73,0,11
0.048668861389160156,0,91,0,28
0.04805397987365723,0,108,0,45
0.04982709884643555,0,126,0,62
0.04828977584838867,0,144,0,79
0.04924941062927246,0,162,0,97
0.05286455154418945,0,-180,0,116
0.0493161678314209,0,-162,0,133
0.04897880554199219,0,-145,0,150
0.05061674118041992,0,-126,0,169
0.049690961837768555,0,-108,0,-174
0.05144214630126953,0,-89,0,-156
0.04875540733337402,0,-72,0,-140
