delta,a_speed,a_position,b_speed,b_position
1.6689300537109375e-06,0,0,0,0
0.21661996841430664,0,0,0,0
0.05783486366271973,0,0,0,0
0.0491030216217041,0,4,0,5
0.04913783073425293,0,17,0,20
0.049010515213012695,0,34,0,40
0.04923653602600098,0,54,0,60
0.04945254325866699,0,75,0,82
0.04998159408569336,0,98,0,104
0.04912686347961426,0,120,0,127
0.049819231033325195,0,143,0,149
0.0508115291595459,0,167,0,172
0.04905509948730469,0,-170,0,-165
0.04808783531188965,0,-147,0,-143
0.04825592041015625,0,-124,0,-121
1.193927526473999,0,86,0,72
0.05146217346191406,0,112,0,97
0.05269193649291992,0,136,0,120
0.053327083587646484,0,162,0,146
0.05101513862609863,0,-174,0,170
0.051691532135009766,0,-149,0,-167
0.050531864166259766,0,-125,0,-143
0.05242323875427246,0,-100,0,-119
0.051496267318725586,0,-75,0,-95
0.05338096618652344,0,-50,0,-71
0.051644086837768555,0,-25,0,-47
0.052744150161743164,0,0,0,-23
0.051805973052978516,0,25,0,2
0.056461334228515625,0,51,0,27
0.053078413009643555,0,78,0,52
0.05179095268249512,0,103,0,77
0.05204463005065918,0,128,0,101
0.0516512393951416,0,153,0,125
0.05170130729675293,0,178,0,149
0.050534963607788086,0,-159,0,173
0.04901313781738281,0,-135,0,-165
0.04845166206359863,0,-112,0,-143
0.048543453216552734,0,-88,0,-120
0.05063748359680176,0,-64,0,-97
0.04858899116516113,0,-40,0,-74
0.04900360107421875,0,-17,0,-51
0.0486297607421875,0,6,0,-28
0.04813790321350098,0,30,0,-6
0.05240678787231445,0,55,0,18
0.049849748611450195,0,79,0,42
0.04964780807495117,0,103,0,65
0.0483396053314209,0,126,0,87
0.050057411193847656,0,150,0,111
0.0494685173034668,0,174,0,134
0.04940152168273926,0,-163,0,157
0.05036354064941406,0,-139,0,180
0.04944920539855957,0,-115,0,-158
0.04883623123168945,0,-91,0,-135
0.04929208755493164,0,-68,0,-112
0.048996686935424805,0,-45,0,-90
0.05318474769592285,0,-19,0,-65
0.048095703125,0,5,0,-42
0.049985647201538086,0,29,0,-19
0.04974865913391113,0,52,0,4
0.05282950401306152,0,78,0,29
0.04880666732788086,0,101,0,52
0.054445743560791016,0,128,0,77
0.0488429069519043,0,151,0,100
0.04918551445007324,0,175,0,123
0.04889655113220215,0,-162,0,146
0.04922199249267578,0,-138,0,169
0.04996037483215332,0,-115,0,-169
0.04882001876831055,0,-91,0,-146
0.05619239807128906,0,-64,0,-120
0.04925656318664551,0,-40,0,-97
0.04922938346862793,0,-16,0,-73
0.04906105995178223,0,7,0,-51
0.04918408393859863,0,31,0,-28
0.04975271224975586,0,55,0,-5
