delta,a_speed,a_position,delta_theta_a,d_speed,d_position,delta_theta_d
0.05515694618225098,0,-129,10,0,164,9
0.05492138862609863,0,-120,9,0,173,9
0.05366349220275879,0,-110,10,0,-179,6
0.05573773384094238,0,-101,9,0,-170,9
0.05331921577453613,0,-91,10,0,-161,9
0.055562734603881836,0,-82,9,0,-151,10
0.056871652603149414,0,-73,9,0,-142,9
0.05488991737365723,0,-63,10,0,-133,9
0.06352949142456055,0,-52,11,0,-122,11
0.05614447593688965,0,-42,10,0,-113,9
0.05480599403381348,0,-33,9,0,-103,10
0.055501699447631836,0,-23,10,0,-94,9
0.05454301834106445,0,-14,9,0,-85,9
0.055899858474731445,0,-4,10,0,-76,9
0.06016039848327637,0,6,2,0,-66,10
0.053551673889160156,0,15,9,0,-57,9
0.05423235893249512,0,25,10,0,-48,9
0.05470919609069824,0,34,9,0,-39,9
0.05500984191894531,0,44,10,0,-30,9
0.0537104606628418,0,53,9,0,-21,9
0.05338621139526367,0,62,9,0,-12,9
0.05321478843688965,0,71,9,0,-3,9
0.05229592323303223,0,80,9,0,6,3
0.05220460891723633,0,89,9,0,14,8
0.05292177200317383,0,99,10,0,23,9
0.0538485050201416,0,108,9,0,32,9
0.05653548240661621,0,117,9,0,41,9
0.05382132530212402,0,127,10,0,51,10
0.05213284492492676,0,136,9,0,60,9
0.05281329154968262,0,145,9,0,68,8
0.05278968811035156,0,154,9,0,77,9
0.05314755439758301,0,163,9,0,86,9
0.052307844161987305,0,172,9,0,95,9
0.052073001861572266,0,-180,8,0,103,8
0.053405046463012695,0,-171,9,0,112,9
0.054686784744262695,0,-161,10,0,121,9
0.055246829986572266,0,-152,9,0,131,10
0.055065155029296875,0,-142,10,0,139,8
0.055945396423339844,0,-133,9,0,149,10
0.07353973388671875,0,-120,13,0,161,12
0.05552840232849121,0,-110,10,0,170,9
0.05516409873962402,0,-100,10,0,180,10
0.055794715881347656,0,-90,10,0,-172,8
0.05362367630004883,0,-81,9,0,-163,9
0.053727149963378906,0,-72,9,0,-154,9
0.05442404747009277,0,-62,10,0,-145,9
0.05464529991149902,0,-53,9,0,-136,9
0.05496931076049805,0,-44,9,0,-127,9
0.07447218894958496,0,-31,13,0,-114,13
0.0547940731048584,0,-21,10,0,-105,9
0.054271697998046875,0,-12,9,0,-96,9
0.055694580078125,0,-2,10,0,-87,9
0.05539703369140625,0,7,5,0,-78,9
0.05452752113342285,0,17,10,0,-68,10
0.053750038146972656,0,26,9,0,-59,9
0.05505728721618652,0,36,10,0,-50,9
0.054369211196899414,0,45,9,0,-41,9
0.05690288543701172,0,55,10,0,-32,9
0.05308032035827637,0,64,9,0,-23,9
0.05478024482727051,0,74,10,0,-14,9
0.05319547653198242,0,83,9,0,-5,9
0.05681324005126953,0,93,10,0,4,1
0.05523180961608887,0,102,9,0,13,9
0.0554196834564209,0,112,10,0,23,10
0.05471944808959961,0,121,9,0,32,9
0.05680060386657715,0,131,10,0,41,9
0.05563688278198242,0,140,9,0,51,10
0.05446767807006836,0,150,10,0,60,9
0.054427146911621094,0,159,9,0,69,9
0.05504608154296875,0,169,10,0,78,9
0.0712425708770752,0,-180,11,0,90,12
0.05354642868041992,0,-171,9,0,99,9
0.054120779037475586,0,-162,9,0,108,9
0.05383419990539551,0,-152,10,0,117,9
0.05337858200073242,0,-143,9,0,125,8
0.0535426139831543,0,-134,9,0,134,9
0.053330183029174805,0,-124,10,0,143,9
0.05249834060668945,0,-115,9,0,152,9
0.053288936614990234,0,-106,9,0,161,9
0.053766489028930664,0,-97,9,0,170,9
0.05285048484802246,0,-88,9,0,178,8
0.05321621894836426,0,-79,9,0,-174,4
0.054297447204589844,0,-69,10,0,-164,10
0.05646252632141113,0,-60,9,0,-155,9
0.053430795669555664,0,-50,10,0,-146,9
1.0578546524047852,0,133,83,0,30,116
0.052953243255615234,0,142,9,0,39,9
0.053429365158081055,0,151,9,0,48,9
0.05575871467590332,0,160,9,0,57,9
0.05489397048950195,0,170,10,0,67,10
0.05828666687011719,0,180,10,0,76,9
0.0765986442565918,0,-168,12,0,89,13
0.05336141586303711,0,-159,9,0,98,9
0.05333137512207031,0,-149,10,0,107,9
0.05693840980529785,0,-140,9,0,116,9
0.053336143493652344,0,-130,10,0,125,9
0.05425596237182617,0,-121,9,0,134,9
0.055352210998535156,0,-111,10,0,143,9
0.07487964630126953,0,-98,13,0,156,13
0.0622715950012207,0,-88,10,0,166,10
0.053269147872924805,0,-78,10,0,175,9
0.05425715446472168,0,-69,9,0,-177,2
0.05608034133911133,0,-60,9,0,-167,10
0.05513310432434082,0,-50,10,0,-158,9
0.05508923530578613,0,-40,10,0,-149,9
1.095759391784668,0,149,109,0,34,115
0.055967092514038086,0,158,9,0,44,10
0.054608821868896484,0,168,10,0,53,9
0.05398821830749512,0,177,9,0,62,9
0.054459571838378906,0,-174,3,0,71,9
0.05608510971069336,0,-165,9,0,80,9
0.0539555549621582,0,-155,10,0,89,9
0.05383610725402832,0,-146,9,0,98,9
0.05501198768615723,0,-136,10,0,107,9
1.2012009620666504,0,72,64,0,-53,54
0.05590963363647461,0,82,10,0,-44,9
0.05385756492614746,0,91,9,0,-35,9
0.053954124450683594,0,101,10,0,-26,9
0.055220842361450195,0,110,9,0,-17,9
0.0541989803314209,0,120,10,0,-8,9
0.054253578186035156,0,129,9,0,1,7
0.054184913635253906,0,138,9,0,10,9
0.054960012435913086,0,148,10,0,20,10
0.07089924812316895,0,160,12,0,31,11
0.05314445495605469,0,169,9,0,40,9
0.05444788932800293,0,179,10,0,49,9
0.05522918701171875,0,-173,6,0,59,10
0.05436229705810547,0,-163,10,0,68,9
0.0542302131652832,0,-154,9,0,77,9
0.05483245849609375,0,-144,10,0,86,9
0.054435014724731445,0,-135,9,0,95,9
0.05364656448364258,0,-125,10,0,104,9
0.05455660820007324,0,-116,9,0,113,9
0.05462956428527832,0,-106,10,0,122,9
0.061250925064086914,0,-96,10,0,132,10
