delta,a_speed,a_position,delta_theta_a,d_speed,d_position,delta_theta_d
0.053536415100097656,0,19,8,0,0,8
0.05279088020324707,0,27,8,0,8,8
0.05293679237365723,0,35,8,0,15,7
0.05302858352661133,0,43,8,0,23,8
0.05400681495666504,0,50,7,0,31,8
0.05505776405334473,0,58,8,0,38,7
0.05689215660095215,0,67,9,0,47,9
0.05486464500427246,0,75,8,0,55,8
0.053826093673706055,0,83,8,0,62,7
0.05400395393371582,0,91,8,0,70,8
0.05451202392578125,0,99,8,0,78,8
0.09071731567382812,0,113,14,0,91,13
0.05466055870056152,0,121,8,0,99,8
0.0674126148223877,0,131,10,0,108,9
0.05590677261352539,0,139,8,0,116,8
0.05457711219787598,0,147,8,0,124,8
0.054334163665771484,0,154,7,0,132,8
0.05350375175476074,0,162,8,0,140,8
0.054984092712402344,0,170,8,0,148,8
0.05517911911010742,0,178,8,0,155,7
0.05334782600402832,0,-175,3,0,163,8
0.0563967227935791,0,-166,9,0,171,8
0.06982946395874023,0,-156,10,0,-180,9
0.053182125091552734,0,-148,8,0,-172,8
0.05283808708190918,0,-141,7,0,-164,8
0.05265665054321289,0,-133,8,0,-157,7
0.05496048927307129,0,-125,8,0,-149,8
0.05485272407531738,0,-117,8,0,-141,8
0.05469918251037598,0,-109,8,0,-133,8
0.05312967300415039,0,-101,8,0,-125,8
0.05359339714050293,0,-93,8,0,-117,8
0.05361580848693848,0,-85,8,0,-110,7
0.05421566963195801,0,-77,8,0,-103,7
0.05512189865112305,0,-69,8,0,-94,9
0.05513572692871094,0,-60,9,0,-86,8
0.056047916412353516,0,-53,7,0,-78,8
0.05404043197631836,0,-45,8,0,-71,7
0.05466437339782715,0,-37,8,0,-63,8
0.055681467056274414,0,-29,8,0,-55,8
0.055118560791015625,0,-21,8,0,-47,8
0.0549314022064209,0,-13,8,0,-39,8
0.05426168441772461,0,-4,9,0,-31,8
0.05433344841003418,0,3,1,0,-24,7
0.05628013610839844,0,12,9,0,-15,9
0.055373430252075195,0,20,8,0,-7,8
0.055533409118652344,0,28,8,0,1,6
0.05512285232543945,0,36,8,0,8,7
0.0804598331451416,0,48,12,0,20,12
0.05300283432006836,0,56,8,0,28,8
0.053556203842163086,0,64,8,0,36,8
0.055277347564697266,0,72,8,0,44,8
0.053870439529418945,0,79,7,0,51,7
0.05412793159484863,0,88,9,0,59,8
0.053977012634277344,0,96,8,0,67,8
0.0535426139831543,0,104,8,0,74,7
0.053843021392822266,0,111,7,0,82,8
0.057503700256347656,0,120,9,0,91,9
0.05507946014404297,0,128,8,0,98,7
0.05452728271484375,0,136,8,0,106,8
0.055474281311035156,0,144,8,0,114,8
0.05517745018005371,0,152,8,0,122,8
0.0538485050201416,0,160,8,0,130,8
0.0643455982208252,0,170,10,0,139,9
0.054322242736816406,0,178,8,0,147,8
0.054384469985961914,0,-175,3,0,155,8
0.0531005859375,0,-168,7,0,162,7
0.05726361274719238,0,-159,9,0,171,9
0.054573774337768555,0,-151,8,0,178,7
0.05526471138000488,0,-143,8,0,-175,3
0.05483555793762207,0,-135,8,0,-167,8
1.1915044784545898,0,41,94,0,4,163
0.05493569374084473,0,49,8,0,12,8
0.05348038673400879,0,57,8,0,20,8
0.05272269248962402,0,64,7,0,28,8
0.05462145805358887,0,73,9,0,35,7
0.05587053298950195,0,81,8,0,43,8
0.0540013313293457,0,89,8,0,51,8
0.053648948669433594,0,97,8,0,59,8
0.0545804500579834,0,105,8,0,67,8
0.05466318130493164,0,113,8,0,74,7
0.054331302642822266,0,121,8,0,82,8
0.08436059951782227,0,133,12,0,94,12
0.054384708404541016,0,141,8,0,102,8
0.05516552925109863,0,149,8,0,110,8
0.05351710319519043,0,157,8,0,117,7
0.05508613586425781,0,165,8,0,125,8
0.07366752624511719,0,176,11,0,136,11
0.05335354804992676,0,-177,1,0,143,7
0.05566763877868652,0,-169,8,0,151,8
0.05523872375488281,0,-161,8,0,159,8
0.053748369216918945,0,-153,8,0,167,8
0.05295300483703613,0,-145,8,0,175,8
0.05275440216064453,0,-137,8,0,-179,4
0.05380654335021973,0,-129,8,0,-171,8
0.0530552864074707,0,-121,8,0,-163,8
0.05304908752441406,0,-113,8,0,-156,7
0.054064035415649414,0,-105,8,0,-148,8
0.060524940490722656,0,-96,9,0,-139,9
0.061266422271728516,0,-87,9,0,-130,9
0.05601978302001953,0,-79,8,0,-123,7
0.05550694465637207,0,-71,8,0,-115,8
0.0550684928894043,0,-62,9,0,-107,8
0.054926156997680664,0,-54,8,0,-99,8
0.05208134651184082,0,-47,7,0,-91,8
0.05254340171813965,0,-39,8,0,-84,7
0.05332660675048828,0,-31,8,0,-76,8
0.05508255958557129,0,-23,8,0,-68,8
0.05587625503540039,0,-15,8,0,-61,7
0.05565500259399414,0,-6,9,0,-52,9
0.054090261459350586,0,2,4,0,-44,8
0.058971405029296875,0,10,8,0,-36,8
0.057157278060913086,0,19,9,0,-28,8
0.05505633354187012,0,27,8,0,-20,8
0.054720163345336914,0,35,8,0,-12,8
0.05690145492553711,0,43,8,0,-4,8
0.05562925338745117,0,51,8,0,4,0
0.05625724792480469,0,60,9,0,12,8
0.08152580261230469,0,72,12,0,24,12
0.05369067192077637,0,80,8,0,31,7
0.05894756317138672,0,89,9,0,40,9
0.07395696640014648,0,100,11,0,50,10
0.058107614517211914,0,108,8,0,59,9
0.05393528938293457,0,116,8,0,66,7
0.05526232719421387,0,124,8,0,74,8
0.2671027183532715,0,164,40,0,112,38
0.05749320983886719,0,172,8,0,121,9
0.053522348403930664,0,180,8,0,128,7
0.057037353515625,0,-172,8,0,137,9
0.05472135543823242,0,-164,8,0,144,7
0.05542707443237305,0,-156,8,0,152,8
0.05613279342651367,0,-148,8,0,161,9
0.07376670837402344,0,-137,11,0,171,10
0.05765056610107422,0,-128,9,0,179,8
0.054180145263671875,0,-120,8,0,-174,5
0.05484271049499512,0,-112,8,0,-166,8
0.05417513847351074,0,-104,8,0,-158,8
0.05488848686218262,0,-96,8,0,-150,8
0.054445505142211914,0,-88,8,0,-142,8
0.054505348205566406,0,-80,8,0,-135,7
0.05551743507385254,0,-72,8,0,-127,8
0.07193112373352051,0,-61,11,0,-117,10
0.053635597229003906,0,-53,8,0,-109,8
0.05784320831298828,0,-45,8,0,-100,9
0.05506396293640137,0,-37,8,0,-93,7
0.058335304260253906,0,-28,9,0,-84,9
0.05800771713256836,0,-19,9,0,-76,8
0.05364513397216797,0,-12,7,0,-68,8
0.05529618263244629,0,-3,9,0,-60,8
0.05314803123474121,0,4,1,0,-53,7
0.05378365516662598,0,12,8,0,-45,8
0.057080984115600586,0,21,9,0,-37,8
0.05368661880493164,0,29,8,0,-29,8
0.05367541313171387,0,37,8,0,-22,7
0.05305624008178711,0,45,8,0,-14,8
0.05325627326965332,0,52,7,0,-6,8
0.05342388153076172,0,61,9,0,1,5
0.05345511436462402,0,69,8,0,9,8
0.05189061164855957,0,76,7,0,16,7
0.05224204063415527,0,84,8,0,24,8
0.054427146911621094,0,92,8,0,31,7
0.05265378952026367,0,100,8,0,39,8
0.05326557159423828,0,108,8,0,47,8
0.05194544792175293,0,115,7,0,54,7
0.053960561752319336,0,123,8,0,61,7
0.05295848846435547,0,131,8,0,69,8
0.05264091491699219,0,139,8,0,76,7
0.052941322326660156,0,147,8,0,84,8
0.053815603256225586,0,155,8,0,92,8
0.05298113822937012,0,162,7,0,99,7
0.05492711067199707,0,170,8,0,107,8
0.058051109313964844,0,179,9,0,115,8
0.05619406700134277,0,-174,5,0,124,9
0.055254220962524414,0,-166,8,0,131,7
0.0547943115234375,0,-158,8,0,139,8
0.05429267883300781,0,-150,8,0,147,8
0.05481529235839844,0,-142,8,0,155,8
0.05444192886352539,0,-134,8,0,162,7
0.05659151077270508,0,-125,9,0,170,8
0.05322408676147461,0,-117,8,0,178,8
0.05384063720703125,0,-109,8,0,-175,3
0.05299043655395508,0,-101,8,0,-168,7
0.05354905128479004,0,-93,8,0,-160,8
0.05350136756896973,0,-85,8,0,-152,8
0.05556678771972656,0,-77,8,0,-144,8
0.05390763282775879,0,-69,8,0,-137,7
0.0578153133392334,0,-61,8,0,-128,9
0.0553278923034668,0,-52,9,0,-121,7
0.05363941192626953,0,-45,7,0,-113,8
0.05576801300048828,0,-36,9,0,-105,8
0.05555105209350586,0,-28,8,0,-97,8
0.054360151290893555,0,-20,8,0,-89,8
0.05498647689819336,0,-12,8,0,-82,7
0.053855180740356445,0,-4,8,0,-74,8
0.05425572395324707,0,4,0,0,-66,8
1.1119365692138672,0,168,164,0,93,27
0.052849769592285156,0,176,8,0,100,7
0.052644968032836914,0,-177,1,0,108,8
0.053491830825805664,0,-169,8,0,116,8
0.05410647392272949,0,-162,7,0,123,7
0.056764841079711914,0,-154,8,0,131,8
0.05803513526916504,0,-145,9,0,139,8
0.05715322494506836,0,-137,8,0,148,9
0.053551435470581055,0,-129,8,0,155,7
0.07314562797546387,0,-118,11,0,166,11
0.053754329681396484,0,-110,8,0,173,7
0.054535627365112305,0,-102,8,0,-180,7
0.0538332462310791,0,-94,8,0,-172,8
0.05507373809814453,0,-86,8,0,-164,8
0.05486345291137695,0,-78,8,0,-157,7
0.05553317070007324,0,-69,9,0,-149,8
0.05406045913696289,0,-61,8,0,-141,8
0.052301883697509766,0,-54,7,0,-134,7
0.05310940742492676,0,-46,8,0,-126,8
0.05957388877868652,0,-37,9,0,-117,9
0.05437135696411133,0,-29,8,0,-110,7
0.05560588836669922,0,-21,8,0,-102,8
0.05593252182006836,0,-13,8,0,-94,8
0.05558466911315918,0,-4,9,0,-86,8
0.05903816223144531,0,4,0,0,-78,8
