delta,a_speed,a_position,delta_theta_a,d_speed,d_position,delta_theta_d
0.05604124069213867,0,-112,11,0,-140,11
0.05555844306945801,0,-101,11,0,-130,10
0.055803775787353516,0,-90,11,0,-119,11
0.055860280990600586,0,-79,11,0,-109,10
0.054457664489746094,0,-68,11,0,-98,11
0.05858159065246582,0,-56,12,0,-87,11
0.05600547790527344,0,-45,11,0,-77,10
0.05582618713378906,0,-34,11,0,-66,11
0.0518031120300293,0,-24,10,0,-56,10
0.05374860763549805,0,-13,11,0,-46,10
0.05726313591003418,0,-2,11,0,-35,11
0.052973031997680664,0,8,6,0,-25,10
0.0545649528503418,0,19,11,0,-15,10
0.054259538650512695,0,30,11,0,-4,11
0.054398298263549805,0,41,11,0,6,2
0.05572772026062012,0,51,10,0,16,10
0.054168701171875,0,62,11,0,27,11
0.05420875549316406,0,73,11,0,37,10
0.053534507751464844,0,84,11,0,47,10
0.055759429931640625,0,95,11,0,57,10
0.05522298812866211,0,106,11,0,68,11
0.05559515953063965,0,117,11,0,79,11
0.05382204055786133,0,127,10,0,89,10
0.05416417121887207,0,138,11,0,99,10
0.0526118278503418,0,149,11,0,109,10
0.053524017333984375,0,159,10,0,119,10
0.05256962776184082,0,170,11,0,129,10
0.05434393882751465,0,-180,10,0,140,11
0.05229616165161133,0,-170,10,0,150,10
0.05228424072265625,0,-160,10,0,160,10
0.05220365524291992,0,-150,10,0,169,9
0.05289268493652344,0,-139,11,0,180,11
0.05318903923034668,0,-129,10,0,-171,9
0.05305218696594238,0,-118,11,0,-161,10
0.05284428596496582,0,-108,10,0,-151,10
0.061594247817993164,0,-95,13,0,-140,11
0.05387473106384277,0,-85,10,0,-129,11
0.05325126647949219,0,-74,11,0,-119,10
0.05289506912231445,0,-64,10,0,-109,10
0.053263187408447266,0,-53,11,0,-99,10
0.07106661796569824,0,-39,14,0,-86,13
0.05522775650024414,0,-28,11,0,-75,11
0.05462527275085449,0,-17,11,0,-64,11
0.055165767669677734,0,-6,11,0,-54,10
0.055201053619384766,0,5,1,0,-43,11
0.05513739585876465,0,16,11,0,-33,10
0.0546107292175293,0,27,11,0,-23,10
0.05358481407165527,0,37,10,0,-13,10
0.05435371398925781,0,48,11,0,-2,11
0.053757667541503906,0,59,11,0,8,6
0.05285024642944336,0,69,10,0,18,10
0.05706286430358887,0,80,11,0,29,11
0.053057193756103516,0,91,11,0,39,10
0.053503990173339844,0,101,10,0,49,10
0.05520272254943848,0,112,11,0,60,11
0.053888797760009766,0,123,11,0,70,10
0.05266976356506348,0,133,10,0,80,10
0.05704689025878906,0,145,12,0,91,11
0.05304098129272461,0,155,10,0,101,10
0.05479025840759277,0,166,11,0,111,10
0.05391573905944824,0,177,11,0,121,10
0.05265474319458008,0,-174,3,0,131,10
0.05264019966125488,0,-164,10,0,141,10
0.05307650566101074,0,-153,11,0,151,10
0.051984310150146484,0,-143,10,0,161,10
0.05209016799926758,0,-133,10,0,171,10
0.05225729942321777,0,-122,11,0,-180,9
0.0523686408996582,0,-112,10,0,-170,10
0.05225968360900879,0,-102,10,0,-160,10
0.05235719680786133,0,-91,11,0,-151,9
0.052339792251586914,0,-81,10,0,-141,10
0.05186128616333008,0,-71,10,0,-131,10
0.05237722396850586,0,-60,11,0,-121,10
0.05262422561645508,0,-50,10,0,-111,10
0.05315589904785156,0,-39,11,0,-101,10
0.05263018608093262,0,-29,10,0,-91,10
0.05468463897705078,0,-18,11,0,-80,11
0.053438663482666016,0,-8,10,0,-70,10
0.05271100997924805,0,3,5,0,-60,10
0.054372310638427734,0,14,11,0,-50,10
0.054482221603393555,0,24,10,0,-40,10
0.05534219741821289,0,35,11,0,-29,11
0.05614113807678223,0,46,11,0,-19,10
0.05355668067932129,0,57,11,0,-9,10
0.05389094352722168,0,68,11,0,2,7
0.05329751968383789,0,78,10,0,12,10
0.05434370040893555,0,89,11,0,22,10
0.05703568458557129,0,100,11,0,33,11
0.05415749549865723,0,111,11,0,43,10
0.0559539794921875,0,122,11,0,53,10
0.057747602462768555,0,133,11,0,65,12
1.0966362953186035,0,-11,122,0,-88,23
0.055318355560302734,0,0,11,0,-78,10
0.05547690391540527,0,11,11,0,-67,11
0.05466413497924805,0,21,10,0,-57,10
0.055121421813964844,0,32,11,0,-46,11
0.05415034294128418,0,43,11,0,-36,10
0.05413961410522461,0,54,11,0,-26,10
0.05450940132141113,0,64,10,0,-16,10
0.05515408515930176,0,75,11,0,-5,11
0.057146549224853516,0,86,11,0,6,1
0.05442214012145996,0,97,11,0,16,10
0.05441689491271973,0,108,11,0,26,10
0.053552865982055664,0,119,11,0,37,11
0.05426454544067383,0,130,11,0,47,10
0.05448603630065918,0,140,10,0,57,10
0.05446457862854004,0,151,11,0,68,11
0.05476570129394531,0,162,11,0,78,10
0.05443525314331055,0,173,11,0,89,11
0.054564714431762695,0,-177,4,0,99,10
0.05313992500305176,0,-167,10,0,109,10
0.05255627632141113,0,-157,10,0,119,10
0.05207490921020508,0,-146,11,0,129,10
0.05305123329162598,0,-136,10,0,139,10
0.052106618881225586,0,-126,10,0,149,10
0.0531466007232666,0,-115,11,0,159,10
0.05294990539550781,0,-105,10,0,169,10
0.05291438102722168,0,-94,11,0,179,10
0.05350995063781738,0,-84,10,0,-172,7
0.05707693099975586,0,-72,12,0,-161,11
0.05390143394470215,0,-61,11,0,-151,10
3.197716236114502,0,-151,90,0,99,52
0.05370044708251953,0,-141,10,0,109,10
0.05474519729614258,0,-130,11,0,119,10
0.05435800552368164,0,-119,11,0,130,11
0.05472898483276367,0,-108,11,0,140,10
0.05396676063537598,0,-98,10,0,151,11
0.054537296295166016,0,-87,11,0,161,10
0.055606842041015625,0,-76,11,0,171,10
0.056078433990478516,0,-65,11,0,-179,8
0.05653238296508789,0,-54,11,0,-168,11
0.05785512924194336,0,-42,12,0,-157,11
0.055706024169921875,0,-31,11,0,-146,11
0.05532503128051758,0,-20,11,0,-136,10
0.054030418395996094,0,-10,10,0,-125,11
0.05491924285888672,0,1,9,0,-115,10
0.054439544677734375,0,12,11,0,-104,11
0.055624961853027344,0,23,11,0,-94,10
0.054355621337890625,0,33,10,0,-84,10
0.0715034008026123,0,47,14,0,-70,14
0.05311226844787598,0,58,11,0,-60,10
0.05387544631958008,0,69,11,0,-50,10
0.05352783203125,0,79,10,0,-39,11
0.05563688278198242,0,90,11,0,-29,10
0.05623316764831543,0,101,11,0,-18,11
0.05480790138244629,0,112,11,0,-8,10
0.05422711372375488,0,123,11,0,3,5
0.05678868293762207,0,134,11,0,14,11
0.05556488037109375,0,145,11,0,24,10
0.05375814437866211,0,156,11,0,35,11
0.053078413009643555,0,166,10,0,45,10
0.0727090835571289,0,180,14,0,59,14
0.05874800682067871,0,-169,11,0,70,11
0.05923318862915039,0,-157,12,0,81,11
0.054553985595703125,0,-147,10,0,92,11
0.05385875701904297,0,-136,11,0,102,10
0.05595755577087402,0,-125,11,0,113,11
0.05425882339477539,0,-114,11,0,123,10
1.2006168365478516,0,124,10,0,-10,113
0.056409597396850586,0,135,11,0,1,9
0.05799603462219238,0,146,11,0,12,11
0.05422711372375488,0,157,11,0,22,10
0.05480647087097168,0,168,11,0,33,11
0.05561065673828125,0,179,11,0,43,10
0.06154966354370117,0,-170,9,0,55,12
0.0544581413269043,0,-159,11,0,65,10
0.05526304244995117,0,-148,11,0,76,11
0.053176164627075195,0,-138,10,0,86,10
0.055567026138305664,0,-127,11,0,96,10
0.053121089935302734,0,-116,11,0,106,10
0.05260896682739258,0,-106,10,0,116,10
0.054378509521484375,0,-95,11,0,127,11
0.05301022529602051,0,-85,10,0,137,10
0.05390048027038574,0,-74,11,0,147,10
0.05265069007873535,0,-63,11,0,157,10
0.05262351036071777,0,-53,10,0,167,10
0.05447745323181152,0,-42,11,0,177,10
0.05445289611816406,0,-31,11,0,-174,3
0.05469942092895508,0,-20,11,0,-163,11
0.05563616752624512,0,-10,10,0,-153,10
0.05330300331115723,0,1,9,0,-142,11
0.054291486740112305,0,12,11,0,-132,10
0.05574989318847656,0,23,11,0,-121,11
0.052722930908203125,0,33,10,0,-112,9
0.05335688591003418,0,43,10,0,-101,11
0.053137779235839844,0,54,11,0,-91,10
0.053411006927490234,0,65,11,0,-81,10
0.05308222770690918,0,75,10,0,-71,10
0.05345034599304199,0,86,11,0,-61,10
0.052228689193725586,0,96,10,0,-51,10
0.05311846733093262,0,107,11,0,-41,10
0.09494519233703613,0,125,18,0,-23,18
0.05527067184448242,0,136,11,0,-13,10
0.05393171310424805,0,147,11,0,-2,11
0.0545346736907959,0,158,11,0,8,6
0.05496954917907715,0,169,11,0,18,10
0.05520272254943848,0,180,11,0,29,11
0.053348541259765625,0,-171,9,0,39,10
0.05476570129394531,0,-160,11,0,50,11
0.05594372749328613,0,-149,11,0,60,10
0.053800344467163086,0,-138,11,0,71,11
0.05540823936462402,0,-128,10,0,81,10
0.0743410587310791,0,-113,15,0,96,15
0.05555987358093262,0,-102,11,0,106,10
0.054909706115722656,0,-91,11,0,117,11
0.05439329147338867,0,-80,11,0,127,10
0.05470466613769531,0,-69,11,0,137,10
0.05651688575744629,0,-58,11,0,148,11
0.10709834098815918,0,-37,21,0,168,20
0.05554366111755371,0,-26,11,0,179,11
0.0739140510559082,0,-12,14,0,-168,11
0.05607008934020996,0,-1,11,0,-157,11
0.06354594230651855,0,12,11,0,-145,12
0.05350637435913086,0,22,10,0,-135,10
0.05186629295349121,0,32,10,0,-125,10
0.052527427673339844,0,43,11,0,-115,10
0.05338621139526367,0,53,10,0,-105,10
0.05321693420410156,0,64,11,0,-95,10
0.055940866470336914,0,75,11,0,-85,10
1.0976502895355225,0,-69,6,0,125,40
0.05308985710144043,0,-58,11,0,135,10
0.05250740051269531,0,-48,10,0,145,10
