delta,a_speed,a_position,delta_theta_a,d_speed,d_position,delta_theta_d
0.05561518669128418,0,42,0,0,33,1
0.05669403076171875,0,43,1,0,34,1
0.0557096004486084,0,44,1,0,34,0
0.055709123611450195,0,45,1,0,35,1
0.057708740234375,0,46,1,0,36,1
0.07440710067749023,0,47,1,0,37,1
0.05685687065124512,0,48,1,0,37,0
0.05670809745788574,0,48,0,0,38,1
0.05925917625427246,0,49,1,0,39,1
0.057764291763305664,0,50,1,0,40,1
0.05940723419189453,0,51,1,0,40,0
0.059873342514038086,0,52,1,0,41,1
0.0589747428894043,0,53,1,0,42,1
0.05703425407409668,0,54,1,0,42,0
0.05646681785583496,0,54,0,0,43,1
0.056508541107177734,0,55,1,0,44,1
0.05701494216918945,0,56,1,0,44,0
0.05777931213378906,0,57,1,0,45,1
0.05715608596801758,0,58,1,0,46,1
0.059470415115356445,0,59,1,0,47,1
0.056385040283203125,0,60,1,0,47,0
0.05708622932434082,0,60,0,0,48,1
0.059194087982177734,0,61,1,0,49,1
0.0568394660949707,0,62,1,0,50,1
0.05913424491882324,0,63,1,0,50,0
0.059349775314331055,0,64,1,0,51,1
0.05841803550720215,0,65,1,0,52,1
0.05942416191101074,0,65,0,0,52,0
0.05992436408996582,0,66,1,0,53,1
0.05745863914489746,0,67,1,0,54,1
0.0567779541015625,0,68,1,0,55,1
0.05652809143066406,0,69,1,0,55,0
0.0585629940032959,0,70,1,0,56,1
0.05912351608276367,0,70,0,0,56,0
0.06093287467956543,0,71,1,0,57,1
0.05870938301086426,0,72,1,0,58,1
0.0587918758392334,0,73,1,0,58,0
0.06035900115966797,0,74,1,0,59,1
0.05842995643615723,0,75,1,0,60,1
0.059673309326171875,0,76,1,0,61,1
1.101961374282837,0,92,16,0,73,12
0.06083178520202637,0,93,1,0,74,1
0.05854320526123047,0,94,1,0,74,0
0.05845355987548828,0,95,1,0,75,1
0.05882859230041504,0,95,0,0,75,0
0.06014299392700195,0,96,1,0,76,1
1.135279655456543,0,113,17,0,89,13
0.056188106536865234,0,114,1,0,89,0
0.05783700942993164,0,115,1,0,90,1
0.058135271072387695,0,115,0,0,91,1
0.05964779853820801,0,116,1,0,92,1
0.059949636459350586,0,117,1,0,92,0
0.0560915470123291,0,118,1,0,93,1
0.05620765686035156,0,119,1,0,94,1
0.05637001991271973,0,120,1,0,94,0
0.0797719955444336,0,121,1,0,95,1
1.0977215766906738,0,137,16,0,106,11
0.05693221092224121,0,138,1,0,107,1
0.05628013610839844,0,138,0,0,107,0
0.05977368354797363,0,140,2,0,108,1
0.05623483657836914,0,140,0,0,109,1
0.0708317756652832,0,142,2,0,110,1
0.05714869499206543,0,142,0,0,110,0
0.05628395080566406,0,143,1,0,111,1
0.062369585037231445,0,144,1,0,112,1
0.06106209754943848,0,145,1,0,112,0
0.08235788345336914,0,146,1,0,113,1
0.05611896514892578,0,147,1,0,114,1
0.05614614486694336,0,148,1,0,114,0
0.05633401870727539,0,149,1,0,115,1
0.056798696517944336,0,149,0,0,115,0
0.06044626235961914,0,150,1,0,116,1
0.056382179260253906,0,151,1,0,117,1
0.05765080451965332,0,152,1,0,117,0
0.057692527770996094,0,153,1,0,118,1
0.05899214744567871,0,154,1,0,118,0
0.05618405342102051,0,155,1,0,119,1
0.05657362937927246,0,155,0,0,120,1
0.05629873275756836,0,156,1,0,120,0
0.05588650703430176,0,157,1,0,121,1
0.05874323844909668,0,158,1,0,122,1
0.05647850036621094,0,159,1,0,122,0
0.05650639533996582,0,159,0,0,123,1
0.058302879333496094,0,160,1,0,124,1
0.05639767646789551,0,161,1,0,124,0
0.06224846839904785,0,162,1,0,125,1
0.0588223934173584,0,163,1,0,126,1
0.06111788749694824,0,164,1,0,127,1
0.05943584442138672,0,165,1,0,127,0
0.05832266807556152,0,166,1,0,128,1
0.0602421760559082,0,167,1,0,128,0
0.05943894386291504,0,167,0,0,129,1
0.05962085723876953,0,168,1,0,130,1
0.06565070152282715,0,169,1,0,130,0
0.0614171028137207,0,170,1,0,131,1
1.0747153759002686,0,-175,5,0,143,12
0.057140350341796875,0,-174,1,0,143,0
0.05589771270751953,0,-174,0,0,144,1
0.056386709213256836,0,-173,1,0,145,1
0.05671572685241699,0,-172,1,0,145,0
0.055817604064941406,0,-171,1,0,146,1
0.3387441635131836,0,-166,5,0,150,4
0.05671501159667969,0,-165,1,0,150,0
0.05788469314575195,0,-164,1,0,151,1
0.058524370193481445,0,-164,0,0,152,1
1.2015995979309082,0,-146,18,0,164,12
0.055504560470581055,0,-145,1,0,164,0
0.05507206916809082,0,-144,1,0,165,1
0.05520296096801758,0,-143,1,0,166,1
0.05557584762573242,0,-143,0,0,166,0
0.05383110046386719,0,-142,1,0,166,0
0.055428266525268555,0,-141,1,0,167,1
0.056922197341918945,0,-140,1,0,168,1
0.05652356147766113,0,-139,1,0,168,0
0.056302785873413086,0,-139,0,0,169,1
0.05722618103027344,0,-138,1,0,169,0
0.0555117130279541,0,-137,1,0,170,1
0.05684518814086914,0,-136,1,0,170,0
0.05673623085021973,0,-135,1,0,171,1
0.057283639907836914,0,-134,1,0,171,0
0.05647015571594238,0,-133,1,0,172,1
0.05814003944396973,0,-133,0,0,173,1
0.057204246520996094,0,-132,1,0,173,0
0.056145429611206055,0,-131,1,0,174,1
0.058829545974731445,0,-130,1,0,174,0
0.05908823013305664,0,-129,1,0,175,1
0.060172080993652344,0,-128,1,0,176,1
0.058779239654541016,0,-127,1,0,176,0
0.05771064758300781,0,-127,0,0,177,1
0.05853152275085449,0,-126,1,0,177,0
0.055973052978515625,0,-125,1,0,178,1
0.057691335678100586,0,-124,1,0,178,0
0.058568477630615234,0,-123,1,0,179,1
0.06233048439025879,0,-122,1,0,180,1
0.05839276313781738,0,-121,1,0,180,0
0.062058448791503906,0,-121,0,0,-180,0
0.05926322937011719,0,-120,1,0,-179,1
0.061336517333984375,0,-119,1,0,-179,0
0.061373233795166016,0,-118,1,0,-178,1
0.0657958984375,0,-117,1,0,-177,1
0.05585765838623047,0,-116,1,0,-177,0
0.058788299560546875,0,-115,1,0,-176,1
0.05710911750793457,0,-114,1,0,-175,1
0.058126211166381836,0,-114,0,0,-175,0
0.05615735054016113,0,-113,1,0,-174,1
0.05758953094482422,0,-112,1,0,-174,0
0.05679655075073242,0,-111,1,0,-173,1
0.05664539337158203,0,-110,1,0,-172,1
0.057272911071777344,0,-109,1,0,-171,1
0.05205082893371582,0,-109,0,0,-171,0
0.05294060707092285,0,-108,1,0,-170,1
0.05749630928039551,0,-107,1,0,-170,0
0.05646371841430664,0,-106,1,0,-169,1
0.06416797637939453,0,-105,1,0,-168,1
0.05591773986816406,0,-104,1,0,-167,1
0.0569608211517334,0,-104,0,0,-167,0
0.056490182876586914,0,-103,1,0,-166,1
0.05569767951965332,0,-102,1,0,-166,0
0.0555424690246582,0,-101,1,0,-165,1
0.05598330497741699,0,-100,1,0,-164,1
1.200122356414795,0,-83,17,0,-150,14
0.05651998519897461,0,-82,1,0,-150,0
0.0555419921875,0,-81,1,0,-149,1
0.057394981384277344,0,-80,1,0,-148,1
0.05643820762634277,0,-79,1,0,-148,0
0.05544590950012207,0,-79,0,0,-147,1
0.0553741455078125,0,-78,1,0,-146,1
0.057515859603881836,0,-77,1,0,-146,0
0.05553269386291504,0,-76,1,0,-145,1
0.057483673095703125,0,-75,1,0,-145,0
0.05945110321044922,0,-74,1,0,-144,1
0.06449508666992188,0,-73,1,0,-143,1
0.05758213996887207,0,-73,0,0,-143,0
0.05799126625061035,0,-72,1,0,-142,1
0.05735182762145996,0,-71,1,0,-141,1
0.05910992622375488,0,-70,1,0,-141,0
0.058650970458984375,0,-69,1,0,-140,1
0.0587468147277832,0,-68,1,0,-139,1
0.05867910385131836,0,-68,0,0,-139,0
0.058225154876708984,0,-67,1,0,-138,1
0.056559085845947266,0,-66,1,0,-137,1
1.0993704795837402,0,-50,16,0,-124,13
0.05817079544067383,0,-49,1,0,-123,1
0.05787348747253418,0,-48,1,0,-123,0
0.05862832069396973,0,-47,1,0,-122,1
0.05784010887145996,0,-46,1,0,-122,0
1.200399398803711,0,-29,17,0,-109,13
0.05720353126525879,0,-28,1,0,-108,1
0.05599784851074219,0,-27,1,0,-107,1
0.05603909492492676,0,-26,1,0,-107,0
0.05823183059692383,0,-25,1,0,-106,1
0.05585145950317383,0,-24,1,0,-106,0
0.0591282844543457,0,-24,0,0,-105,1
0.05567789077758789,0,-23,1,0,-104,1
0.05671238899230957,0,-22,1,0,-104,0
0.0576021671295166,0,-21,1,0,-103,1
0.05755114555358887,0,-20,1,0,-103,0
0.057187795639038086,0,-19,1,0,-102,1
0.05669069290161133,0,-19,0,0,-102,0
0.05608677864074707,0,-18,1,0,-101,1
0.05958127975463867,0,-17,1,0,-100,1
0.057355642318725586,0,-16,1,0,-100,0
0.05672812461853027,0,-15,1,0,-99,1
0.05633902549743652,0,-14,1,0,-99,0
0.055954694747924805,0,-13,1,0,-98,1
0.058580875396728516,0,-13,0,0,-97,1
0.05928945541381836,0,-12,1,0,-97,0
0.05788469314575195,0,-11,1,0,-96,1
0.059723854064941406,0,-10,1,0,-95,1
0.05908393859863281,0,-9,1,0,-95,0
0.05896282196044922,0,-8,1,0,-94,1
0.05842781066894531,0,-8,0,0,-94,0
0.05852389335632324,0,-7,1,0,-93,1
0.05985069274902344,0,-6,1,0,-93,0
0.05792737007141113,0,-5,1,0,-92,1
0.05677509307861328,0,-4,1,0,-91,1
0.056641578674316406,0,-3,1,0,-91,0
0.056732892990112305,0,-2,1,0,-90,1
0.056189775466918945,0,-2,0,0,-90,0
0.056476593017578125,0,-1,1,0,-89,1
0.058383941650390625,0,0,1,0,-88,1
0.0586850643157959,0,1,1,0,-88,0
0.05823707580566406,0,2,1,0,-87,1
0.06141853332519531,0,3,1,0,-87,0
0.05944180488586426,0,4,1,0,-86,1
0.05695962905883789,0,4,0,0,-85,1
0.055884361267089844,0,5,1,0,-85,0
0.05626344680786133,0,6,1,0,-84,1
0.05591392517089844,0,7,1,0,-84,0
0.05839824676513672,0,8,1,0,-83,1
0.05860733985900879,0,9,1,0,-82,1
0.05418276786804199,0,9,0,0,-82,0
0.05616116523742676,0,10,1,0,-81,1
0.05418133735656738,0,11,1,0,-80,1
0.0589451789855957,0,12,1,0,-80,0
0.0565190315246582,0,13,1,0,-79,1
0.05679965019226074,0,13,0,0,-79,0
0.05652427673339844,0,14,1,0,-78,1
0.05644845962524414,0,15,1,0,-78,0
0.057062387466430664,0,15,0,0,-77,1
0.058148860931396484,0,16,1,0,-76,1
0.056647300720214844,0,17,1,0,-76,0
0.05934786796569824,0,17,0,0,-75,1
0.060092926025390625,0,18,1,0,-74,1
0.056252241134643555,0,19,1,0,-74,0
0.05689358711242676,0,19,0,0,-73,1
0.05561208724975586,0,20,1,0,-73,0
0.07661557197570801,0,21,1,0,-72,1
