delta,a_speed,a_position,delta_theta_a,d_speed,d_position,delta_theta_d
0.055261850357055664,0,96,3,0,59,4
0.05322670936584473,0,99,3,0,61,2
1.0681846141815186,0,159,60,0,117,56
0.05342674255371094,0,162,3,0,120,3
0.05363774299621582,0,165,3,0,123,3
0.053788185119628906,0,168,3,0,126,3
1.197500467300415,0,-126,42,0,-174,48
0.05585813522338867,0,-123,3,0,-171,3
0.059664249420166016,0,-119,4,0,-167,4
0.05574297904968262,0,-116,3,0,-165,2
0.054810285568237305,0,-113,3,0,-162,3
0.055724143981933594,0,-109,4,0,-159,3
0.05348467826843262,0,-106,3,0,-156,3
0.055754661560058594,0,-103,3,0,-153,3
0.054847002029418945,0,-100,3,0,-150,3
0.05504465103149414,0,-96,4,0,-147,3
0.053534746170043945,0,-93,3,0,-144,3
0.05549311637878418,0,-90,3,0,-142,2
0.054830312728881836,0,-87,3,0,-139,3
0.05881667137145996,0,-84,3,0,-136,3
0.05698823928833008,0,-81,3,0,-133,3
0.060594797134399414,0,-77,4,0,-130,3
0.06327223777770996,0,-74,3,0,-127,3
0.06044507026672363,0,-71,3,0,-123,4
0.0595703125,0,-67,4,0,-120,3
0.05952620506286621,0,-64,3,0,-117,3
0.05997490882873535,0,-60,4,0,-114,3
0.06029701232910156,0,-57,3,0,-111,3
0.0610654354095459,0,-53,4,0,-107,4
0.058274269104003906,0,-50,3,0,-104,3
0.057589054107666016,0,-47,3,0,-102,2
0.059587717056274414,0,-44,3,0,-98,4
0.05919957160949707,0,-40,4,0,-95,3
0.05958914756774902,0,-37,3,0,-92,3
0.061167240142822266,0,-33,4,0,-89,3
0.05764508247375488,0,-30,3,0,-86,3
0.059285879135131836,0,-26,4,0,-82,4
0.05737018585205078,0,-23,3,0,-80,2
0.056835174560546875,0,-20,3,0,-77,3
0.05764460563659668,0,-16,4,0,-73,4
0.057703256607055664,0,-13,3,0,-70,3
0.060977935791015625,0,-9,4,0,-67,3
0.060422420501708984,0,-6,3,0,-64,3
0.061036109924316406,0,-3,3,0,-61,3
0.05896472930908203,0,1,2,0,-58,3
0.05669069290161133,0,4,3,0,-55,3
0.05994606018066406,0,7,3,0,-51,4
0.059244394302368164,0,10,3,0,-48,3
0.06037282943725586,0,14,4,0,-45,3
0.06050443649291992,0,18,4,0,-42,3
1.1126248836517334,0,82,64,0,15,27
0.05431199073791504,0,85,3,0,18,3
0.052377939224243164,0,88,3,0,21,3
0.05407071113586426,0,91,3,0,24,3
0.055928945541381836,0,94,3,0,27,3
0.05332684516906738,0,97,3,0,29,2
0.05524563789367676,0,100,3,0,33,4
0.058931589126586914,0,103,3,0,36,3
0.05684924125671387,0,106,3,0,38,2
0.05792856216430664,0,110,4,0,42,4
0.054933786392211914,0,113,3,0,45,3
0.055228233337402344,0,116,3,0,47,2
0.07321524620056152,0,120,4,0,51,4
0.053624868392944336,0,123,3,0,54,3
0.05646252632141113,0,126,3,0,57,3
0.055193185806274414,0,129,3,0,60,3
0.05425453186035156,0,132,3,0,62,2
0.05518817901611328,0,135,3,0,65,3
0.055211544036865234,0,139,4,0,68,3
0.055391550064086914,0,142,3,0,71,3
0.05810284614562988,0,145,3,0,74,3
0.05616331100463867,0,148,3,0,77,3
0.05425000190734863,0,151,3,0,80,3
0.05392169952392578,0,154,3,0,83,3
0.06308627128601074,0,158,4,0,86,3
0.06412816047668457,0,161,3,0,89,3
0.054830312728881836,0,165,4,0,92,3
0.05603480339050293,0,168,3,0,96,4
0.054465532302856445,0,171,3,0,98,2
0.05492854118347168,0,174,3,0,101,3
0.05358004570007324,0,177,3,0,104,3
0.05407834053039551,0,180,3,0,107,3
0.05452847480773926,0,-178,2,0,110,3
0.05437183380126953,0,-175,3,0,113,3
0.05438685417175293,0,-172,3,0,116,3
0.05509757995605469,0,-169,3,0,118,2
0.0541377067565918,0,-166,3,0,121,3
0.055811166763305664,0,-163,3,0,124,3
0.0546567440032959,0,-160,3,0,127,3
0.0570676326751709,0,-156,4,0,130,3
0.054392099380493164,0,-153,3,0,133,3
0.05293011665344238,0,-150,3,0,136,3
0.05398988723754883,0,-147,3,0,139,3
0.05501413345336914,0,-144,3,0,141,2
0.05526018142700195,0,-141,3,0,144,3
0.05539369583129883,0,-138,3,0,147,3
0.05474090576171875,0,-135,3,0,150,3
0.05719709396362305,0,-131,4,0,153,3
0.05453157424926758,0,-128,3,0,156,3
0.05361819267272949,0,-125,3,0,158,2
0.05341696739196777,0,-122,3,0,161,3
0.05575227737426758,0,-119,3,0,164,3
0.055632829666137695,0,-115,4,0,167,3
0.05720710754394531,0,-112,3,0,169,2
0.053199052810668945,0,-109,3,0,172,3
0.05401158332824707,0,-106,3,0,175,3
0.05324053764343262,0,-103,3,0,178,3
0.05367541313171387,0,-100,3,0,180,2
0.056952714920043945,0,-96,4,0,-177,3
0.056000709533691406,0,-93,3,0,-175,2
0.05397200584411621,0,-90,3,0,-172,3
0.05474972724914551,0,-87,3,0,-169,3
0.055010080337524414,0,-84,3,0,-166,3
0.053522586822509766,0,-81,3,0,-163,3
0.05304694175720215,0,-78,3,0,-160,3
0.053751468658447266,0,-75,3,0,-157,3
0.05347704887390137,0,-72,3,0,-155,2
0.053212642669677734,0,-69,3,0,-152,3
0.054636240005493164,0,-66,3,0,-149,3
0.05425310134887695,0,-62,4,0,-146,3
0.05409550666809082,0,-59,3,0,-143,3
0.05377817153930664,0,-56,3,0,-141,2
0.05400490760803223,0,-53,3,0,-138,3
0.05469799041748047,0,-50,3,0,-135,3
0.05382847785949707,0,-47,3,0,-132,3
0.07003140449523926,0,-43,4,0,-128,4
0.054601430892944336,0,-39,4,0,-125,3
0.053801536560058594,0,-37,2,0,-123,2
0.0543980598449707,0,-33,4,0,-120,3
0.05357837677001953,0,-30,3,0,-117,3
0.06103682518005371,0,-27,3,0,-114,3
0.05500078201293945,0,-24,3,0,-111,3
0.054897308349609375,0,-21,3,0,-108,3
0.05463433265686035,0,-18,3,0,-105,3
0.06996941566467285,0,-14,4,0,-102,3
0.054032325744628906,0,-11,3,0,-99,3
0.053810834884643555,0,-8,3,0,-96,3
0.0548548698425293,0,-5,3,0,-93,3
0.05394482612609863,0,-2,3,0,-90,3
0.05421304702758789,0,1,1,0,-87,3
0.0549166202545166,0,4,3,0,-85,2
0.05376005172729492,0,7,3,0,-82,3
0.05457496643066406,0,11,4,0,-79,3
0.05362534523010254,0,14,3,0,-76,3
0.05378603935241699,0,17,3,0,-73,3
0.053282976150512695,0,20,3,0,-70,3
0.0528562068939209,0,23,3,0,-67,3
1.0979030132293701,0,88,65,0,-10,57
0.057005882263183594,0,91,3,0,-7,3
0.05698823928833008,0,94,3,0,-4,3
0.055429935455322266,0,97,3,0,-1,3
0.05571627616882324,0,101,4,0,2,1
0.0552983283996582,0,103,2,0,4,2
0.05548596382141113,0,107,4,0,8,4
1.096991777420044,0,170,63,0,65,57
0.2578272819519043,0,-176,6,0,78,13
0.15367627143859863,0,-168,8,0,87,9
1.734360694885254,0,-66,102,0,178,91
0.3111128807067871,0,-49,17,0,-167,11
0.05468010902404785,0,-46,3,0,-164,3
0.056458473205566406,0,-42,4,0,-161,3
0.05612468719482422,0,-39,3,0,-158,3
0.055895090103149414,0,-36,3,0,-155,3
0.06000971794128418,0,-32,4,0,-152,3
0.056093692779541016,0,-29,3,0,-149,3
0.05651664733886719,0,-26,3,0,-146,3
0.056922197341918945,0,-22,4,0,-143,3
0.05498504638671875,0,-19,3,0,-140,3
0.05508685111999512,0,-16,3,0,-138,2
0.05640840530395508,0,-13,3,0,-134,4
0.054369211196899414,0,-10,3,0,-132,2
0.05414867401123047,0,-7,3,0,-129,3
0.0554499626159668,0,-4,3,0,-126,3
0.056591033935546875,0,-1,3,0,-123,3
0.05711698532104492,0,2,1,0,-120,3
0.05443620681762695,0,6,4,0,-117,3
0.05797410011291504,0,9,3,0,-114,3
0.05436420440673828,0,12,3,0,-111,3
0.05455780029296875,0,15,3,0,-108,3
0.05438661575317383,0,18,3,0,-106,2
