delta,a_speed,a_position,delta_theta_a,d_speed,d_position,delta_theta_d
1.1920928955078125e-06,0,0,0,0,0,0
0.03336596488952637,0,0,0,0,0,0
0.056824445724487305,0,0,0,0,0,0
0.049288034439086914,0,0,0,0,0,0
0.04967522621154785,0,3,3,0,3,3
0.04980731010437012,0,8,5,0,7,4
0.05016970634460449,0,12,4,0,12,5
0.04957699775695801,0,17,5,0,16,4
0.05009579658508301,0,22,5,0,21,5
0.05291342735290527,0,28,6,0,26,5
0.051093339920043945,0,33,5,0,31,5
0.05247211456298828,0,38,5,0,36,5
0.04933738708496094,0,43,5,0,41,5
0.04959702491760254,0,48,5,0,46,5
0.05163979530334473,0,53,5,0,51,5
0.051207542419433594,0,59,6,0,56,5
0.04927229881286621,0,63,4,0,60,4
0.05125164985656738,0,68,5,0,65,5
0.04935860633850098,0,73,5,0,70,5
0.05009174346923828,0,78,5,0,75,5
0.04928278923034668,0,83,5,0,79,4
0.04992556571960449,0,88,5,0,84,5
0.04990696907043457,0,93,5,0,89,5
0.04992866516113281,0,98,5,0,94,5
0.04936671257019043,0,103,5,0,99,5
0.05131125450134277,0,108,5,0,104,5
0.05000019073486328,0,113,5,0,108,4
0.050699472427368164,0,118,5,0,113,5
0.05040383338928223,0,123,5,0,118,5
0.05159568786621094,0,128,5,0,123,5
0.05077171325683594,0,134,6,0,128,5
0.06344795227050781,0,140,6,0,134,6
0.051058292388916016,0,145,5,0,139,5
0.05337381362915039,0,150,5,0,144,5
0.049523115158081055,0,155,5,0,149,5
0.051210641860961914,0,160,5,0,154,5
0.05223345756530762,0,165,5,0,158,4
0.05076789855957031,0,170,5,0,163,5
0.0502476692199707,0,175,5,0,168,5
0.05162405967712402,0,-180,5,0,173,5
0.054351091384887695,0,-175,5,0,178,5
0.05097818374633789,0,-169,6,0,-178,0
0.05025434494018555,0,-165,4,0,-173,5
0.049948930740356445,0,-160,5,0,-168,5
0.050230979919433594,0,-154,6,0,-163,5
0.053360939025878906,0,-149,5,0,-158,5
0.054436445236206055,0,-143,6,0,-153,5
0.0523221492767334,0,-138,5,0,-148,5
0.052674055099487305,0,-133,5,0,-143,5
0.052919864654541016,0,-127,6,0,-138,5
0.053148508071899414,0,-122,5,0,-133,5
0.05414104461669922,0,-117,5,0,-128,5
0.055406808853149414,0,-111,6,0,-122,6
0.055907487869262695,0,-105,6,0,-117,5
0.05461883544921875,0,-100,5,0,-112,5
0.05580854415893555,0,-94,6,0,-106,6
0.056951284408569336,0,-89,5,0,-101,5
0.05485701560974121,0,-83,6,0,-96,5
0.05363869667053223,0,-78,5,0,-90,6
0.054491519927978516,0,-72,6,0,-85,5
0.05424785614013672,0,-67,5,0,-80,5
0.05344700813293457,0,-62,5,0,-75,5
0.053514719009399414,0,-56,6,0,-70,5
0.05470538139343262,0,-50,6,0,-64,6
0.053452253341674805,0,-45,5,0,-59,5
0.0537409782409668,0,-40,5,0,-54,5
0.052501678466796875,0,-35,5,0,-49,5
0.05362200736999512,0,-29,6,0,-44,5
0.05465531349182129,0,-24,5,0,-38,6
0.053741455078125,0,-18,6,0,-33,5
0.052509307861328125,0,-13,5,0,-28,5
0.053597211837768555,0,-8,5,0,-23,5
0.05436348915100098,0,-2,6,0,-18,5
0.05354809761047363,0,3,1,0,-13,5
0.05583977699279785,0,9,6,0,-7,6
0.05855059623718262,0,15,6,0,-2,5
0.0560457706451416,0,21,6,0,3,1
0.058279991149902344,0,27,6,0,9,6
0.05368542671203613,0,32,5,0,14,5
0.05442929267883301,0,38,6,0,19,5
0.05254364013671875,0,43,5,0,25,6
0.05314755439758301,0,49,6,0,30,5
0.054075002670288086,0,54,5,0,35,5
0.05342864990234375,0,59,5,0,40,5
0.05618095397949219,0,65,6,0,45,5
0.05843997001647949,0,70,5,0,51,6
0.05627727508544922,0,76,6,0,56,5
0.09129595756530762,0,85,9,0,65,9
0.05632281303405762,0,91,6,0,71,6
0.05558943748474121,0,97,6,0,76,5
0.05218386650085449,0,102,5,0,81,5
0.054665565490722656,0,107,5,0,86,5
0.05700826644897461,0,113,6,0,92,6
0.05713820457458496,0,119,6,0,97,5
0.05313277244567871,0,124,5,0,102,5
0.05370831489562988,0,129,5,0,107,5
0.05545234680175781,0,135,6,0,113,6
0.05408644676208496,0,140,5,0,118,5
0.054892778396606445,0,146,6,0,123,5
0.05407094955444336,0,151,5,0,129,6
0.05441164970397949,0,157,6,0,134,5
0.053923606872558594,0,162,5,0,139,5
0.05474352836608887,0,168,6,0,145,6
0.05510735511779785,0,173,5,0,150,5
0.05725455284118652,0,179,6,0,155,5
0.05672955513000488,0,-176,3,0,161,6
0.05598568916320801,0,-170,6,0,166,5
0.05800747871398926,0,-165,5,0,171,5
0.05491924285888672,0,-159,6,0,177,6
0.056032419204711914,0,-153,6,0,-179,2
0.0525355339050293,0,-148,5,0,-174,5
0.052942752838134766,0,-142,6,0,-169,5
0.052854299545288086,0,-137,5,0,-164,5
0.05305075645446777,0,-131,6,0,-159,5
0.054868221282958984,0,-126,5,0,-153,6
0.05425858497619629,0,-121,5,0,-148,5
0.053539276123046875,0,-115,6,0,-143,5
0.05399370193481445,0,-110,5,0,-138,5
0.05471301078796387,0,-104,6,0,-132,6
0.05330777168273926,0,-99,5,0,-127,5
0.056198835372924805,0,-93,6,0,-122,5
0.05416989326477051,0,-88,5,0,-117,5
0.053807973861694336,0,-83,5,0,-112,5
0.05489182472229004,0,-77,6,0,-106,6
0.0539097785949707,0,-71,6,0,-101,5
0.05440831184387207,0,-66,5,0,-96,5
0.054790496826171875,0,-60,6,0,-90,6
0.05541396141052246,0,-55,5,0,-85,5
0.054358482360839844,0,-50,5,0,-80,5
0.0548093318939209,0,-44,6,0,-74,6
0.05345487594604492,0,-39,5,0,-69,5
0.05315876007080078,0,-33,6,0,-64,5
0.055341482162475586,0,-28,5,0,-59,5
0.05580449104309082,0,-22,6,0,-53,6
0.05960869789123535,0,-16,6,0,-47,6
0.0552217960357666,0,-11,5,0,-42,5
0.054784536361694336,0,-5,6,0,-37,5
0.05457949638366699,0,1,4,0,-32,5
0.05546236038208008,0,6,5,0,-26,6
0.055940866470336914,0,12,6,0,-21,5
0.05530500411987305,0,17,5,0,-16,5
0.05585885047912598,0,23,6,0,-10,6
0.07738351821899414,0,31,8,0,-3,7
0.05434870719909668,0,36,5,0,2,1
0.05580735206604004,0,42,6,0,8,6
0.06793713569641113,0,49,7,0,14,6
0.0647740364074707,0,55,6,0,20,6
0.05682563781738281,0,61,6,0,26,6
0.06117653846740723,0,67,6,0,32,6
0.05304121971130371,0,73,6,0,37,5
0.05414080619812012,0,78,5,0,42,5
0.054883718490600586,0,84,6,0,47,5
0.05368494987487793,0,89,5,0,53,6
0.05480003356933594,0,95,6,0,58,5
0.054429054260253906,0,100,5,0,63,5
0.05340886116027832,0,105,5,0,68,5
0.055222272872924805,0,111,6,0,74,6
0.0545651912689209,0,116,5,0,79,5
0.054221391677856445,0,122,6,0,84,5
0.05285906791687012,0,127,5,0,89,5
0.05295586585998535,0,132,5,0,94,5
0.05278825759887695,0,138,6,0,99,5
0.05292987823486328,0,143,5,0,104,5
0.0534512996673584,0,148,5,0,109,5
0.053469181060791016,0,154,6,0,115,6
0.05743765830993652,0,159,5,0,120,5
0.05421757698059082,0,165,6,0,126,6
0.05297446250915527,0,170,5,0,131,5
0.054209232330322266,0,176,6,0,136,5
0.05464291572570801,0,-180,4,0,141,5
0.054344892501831055,0,-174,6,0,146,5
0.0528569221496582,0,-169,5,0,151,5
0.05412650108337402,0,-163,6,0,157,6
0.05431222915649414,0,-158,5,0,162,5
0.05433988571166992,0,-152,6,0,167,5
0.054465532302856445,0,-147,5,0,172,5
0.054155588150024414,0,-141,6,0,178,6
0.05345630645751953,0,-136,5,0,-179,1
0.05490684509277344,0,-130,6,0,-173,6
0.05483102798461914,0,-125,5,0,-168,5
0.05872368812561035,0,-119,6,0,-162,6
0.05358576774597168,0,-114,5,0,-157,5
0.051763057708740234,0,-108,6,0,-152,5
0.053455352783203125,0,-103,5,0,-147,5
0.052925825119018555,0,-98,5,0,-142,5
0.05406451225280762,0,-92,6,0,-137,5
0.05436205863952637,0,-87,5,0,-131,6
0.054114341735839844,0,-81,6,0,-126,5
0.0537259578704834,0,-76,5,0,-121,5
0.05435919761657715,0,-71,5,0,-116,5
0.056237220764160156,0,-65,6,0,-110,6
0.05314779281616211,0,-59,6,0,-105,5
0.052614450454711914,0,-54,5,0,-100,5
0.05308818817138672,0,-49,5,0,-95,5
0.05427217483520508,0,-43,6,0,-90,5
0.05615639686584473,0,-38,5,0,-84,6
0.06180143356323242,0,-32,6,0,-79,5
0.05662178993225098,0,-26,6,0,-73,6
0.05751180648803711,0,-21,5,0,-68,5
0.05437755584716797,0,-15,6,0,-62,6
0.0547337532043457,0,-9,6,0,-57,5
0.052774667739868164,0,-4,5,0,-52,5
0.054132699966430664,0,1,3,0,-47,5
0.05518007278442383,0,7,6,0,-41,6
0.054599761962890625,0,13,6,0,-36,5
0.05433297157287598,0,18,5,0,-31,5
0.0544428825378418,0,24,6,0,-26,5
0.28237414360046387,0,52,28,0,1,25
0.05514121055603027,0,58,6,0,7,6
0.05221199989318848,0,63,5,0,12,5
0.0681314468383789,0,70,7,0,18,6
0.05345463752746582,0,75,5,0,23,5
0.05454444885253906,0,81,6,0,29,6
0.05346846580505371,0,86,5,0,34,5
0.05354046821594238,0,92,6,0,39,5
0.05346989631652832,0,97,5,0,44,5
0.0541841983795166,0,103,6,0,49,5
1.0958211421966553,0,-148,45,0,155,106
0.05372905731201172,0,-142,6,0,161,6
0.05413961410522461,0,-137,5,0,166,5
0.054456472396850586,0,-132,5,0,171,5
0.05580306053161621,0,-126,6,0,176,5
0.05313301086425781,0,-121,5,0,-180,4
0.05190706253051758,0,-116,5,0,-175,5
0.05191445350646973,0,-110,6,0,-170,5
0.052330732345581055,0,-105,5,0,-165,5
0.05395007133483887,0,-100,5,0,-160,5
0.05334162712097168,0,-94,6,0,-155,5
0.05493354797363281,0,-89,5,0,-149,6
0.05412888526916504,0,-83,6,0,-144,5
0.06983709335327148,0,-76,7,0,-138,6
0.05295968055725098,0,-71,5,0,-132,6
0.05246615409851074,0,-66,5,0,-127,5
0.05363631248474121,0,-60,6,0,-122,5
0.05453920364379883,0,-55,5,0,-117,5
0.05430293083190918,0,-50,5,0,-112,5
0.05428767204284668,0,-44,6,0,-106,6
0.05761384963989258,0,-38,6,0,-101,5
0.05483818054199219,0,-33,5,0,-96,5
0.05356717109680176,0,-27,6,0,-90,6
0.055695295333862305,0,-22,5,0,-85,5
1.096618413925171,0,89,67,0,21,64
0.053711652755737305,0,95,6,0,26,5
0.05997490882873535,0,100,5,0,32,6
0.056665897369384766,0,106,6,0,37,5
0.05585741996765137,0,112,6,0,43,6
0.0546572208404541,0,117,5,0,48,5
0.05595588684082031,0,123,6,0,53,5
0.05899858474731445,0,129,6,0,59,6
0.05434155464172363,0,134,5,0,64,5
0.05526137351989746,0,140,6,0,70,6
0.06281161308288574,0,146,6,0,76,6
0.054152488708496094,0,152,6,0,81,5
0.05460357666015625,0,157,5,0,86,5
0.05491828918457031,0,163,6,0,91,5
0.0547480583190918,0,168,5,0,97,6
0.05448436737060547,0,174,6,0,102,5
0.05588698387145996,0,180,6,0,108,6
0.3321194648742676,0,-148,32,0,140,32
0.0551295280456543,0,-142,6,0,145,5
0.05578184127807617,0,-136,6,0,150,5
0.055830955505371094,0,-131,5,0,156,6
0.05570578575134277,0,-125,6,0,161,5
0.05518507957458496,0,-120,5,0,166,5
0.05617952346801758,0,-114,6,0,172,6
0.0620427131652832,0,-108,6,0,178,6
0.054407358169555664,0,-102,6,0,-178,0
0.05456805229187012,0,-97,5,0,-173,5
0.05439424514770508,0,-91,6,0,-167,6
0.05527615547180176,0,-86,5,0,-162,5
0.05631542205810547,0,-80,6,0,-157,5
0.05541586875915527,0,-74,6,0,-152,5
0.05554628372192383,0,-69,5,0,-146,6
0.05745434761047363,0,-63,6,0,-141,5
0.056535959243774414,0,-58,5,0,-135,6
0.05607414245605469,0,-52,6,0,-130,5
0.05650591850280762,0,-46,6,0,-125,5
0.0554814338684082,0,-41,5,0,-119,6
0.05432748794555664,0,-35,6,0,-114,5
0.05229759216308594,0,-30,5,0,-109,5
0.05312204360961914,0,-25,5,0,-104,5
0.05361461639404297,0,-19,6,0,-99,5
0.053820133209228516,0,-14,5,0,-93,6
0.05454707145690918,0,-9,5,0,-88,5
0.053592681884765625,0,-3,6,0,-83,5
0.053460121154785156,0,2,1,0,-78,5
0.054029226303100586,0,8,6,0,-72,6
0.05379438400268555,0,13,5,0,-68,4
0.053787946701049805,0,19,6,0,-62,6
0.05343508720397949,0,24,5,0,-57,5
0.053971052169799805,0,30,6,0,-52,5
0.054886579513549805,0,35,5,0,-47,5
0.05554842948913574,0,41,6,0,-41,6
1.4043724536895752,0,-179,138,0,94,53
0.05425310134887695,0,-173,6,0,100,6
0.056577205657958984,0,-167,6,0,105,5
0.06449437141418457,0,-160,7,0,111,6
0.06909871101379395,0,-154,6,0,118,7
0.06785106658935547,0,-147,7,0,125,7
