delta,a_speed,a_position,delta_theta_a,d_speed,d_position,delta_theta_d
0.05689048767089844,0,-123,7,0,-146,6
0.05890607833862305,0,-116,7,0,-139,7
0.055344581604003906,0,-109,7,0,-132,7
0.05644702911376953,0,-102,7,0,-126,6
0.05610299110412598,0,-95,7,0,-119,7
0.056345462799072266,0,-88,7,0,-112,7
0.05512833595275879,0,-81,7,0,-106,6
0.05480766296386719,0,-75,6,0,-99,7
0.05448484420776367,0,-68,7,0,-93,6
0.05668377876281738,0,-61,7,0,-86,7
0.05401182174682617,0,-54,7,0,-80,6
0.05321550369262695,0,-47,7,0,-73,7
0.052889108657836914,0,-41,6,0,-67,6
0.052492380142211914,0,-34,7,0,-61,6
0.05354022979736328,0,-28,6,0,-54,7
0.052794694900512695,0,-21,7,0,-48,6
0.0528264045715332,0,-14,7,0,-41,7
0.052993059158325195,0,-8,6,0,-35,6
0.05400824546813965,0,-1,7,0,-29,6
0.061089515686035156,0,6,5,0,-22,7
0.054375410079956055,0,13,7,0,-15,7
0.054108619689941406,0,20,7,0,-9,6
0.053925514221191406,0,26,6,0,-2,7
0.05468630790710449,0,33,7,0,4,2
0.05353856086730957,0,40,7,0,11,7
0.053060293197631836,0,46,6,0,17,6
0.052957773208618164,0,53,7,0,23,6
0.05309009552001953,0,59,6,0,30,7
0.05416560173034668,0,66,7,0,36,6
0.053615570068359375,0,72,6,0,42,6
0.05406045913696289,0,79,7,0,49,7
0.056026458740234375,0,86,7,0,56,7
0.05794215202331543,0,93,7,0,62,6
0.053292274475097656,0,100,7,0,69,7
0.05428433418273926,0,106,6,0,75,6
0.054645538330078125,0,113,7,0,81,6
0.0546574592590332,0,120,7,0,88,7
0.053397417068481445,0,127,7,0,94,6
0.05403590202331543,0,134,7,0,100,6
0.054686784744262695,0,140,6,0,107,7
0.05409979820251465,0,147,7,0,113,6
0.05489516258239746,0,154,7,0,120,7
0.05898857116699219,0,161,7,0,127,7
0.052548885345458984,0,168,7,0,133,6
0.05300259590148926,0,174,6,0,140,7
0.05225777626037598,0,-180,6,0,146,6
0.052709102630615234,0,-174,6,0,152,6
0.05289578437805176,0,-167,7,0,159,7
0.052288055419921875,0,-161,6,0,165,6
0.0529940128326416,0,-154,7,0,171,6
0.053966522216796875,0,-148,6,0,178,7
0.05357718467712402,0,-141,7,0,-177,1
0.05364203453063965,0,-134,7,0,-171,6
0.05312776565551758,0,-128,6,0,-165,6
0.05354952812194824,0,-121,7,0,-158,7
0.05597710609436035,0,-114,7,0,-152,6
0.05375313758850098,0,-108,6,0,-146,6
0.05866551399230957,0,-100,8,0,-139,7
0.057663917541503906,0,-93,7,0,-132,7
0.0595703125,0,-86,7,0,-125,7
0.06014680862426758,0,-78,8,0,-118,7
0.05996441841125488,0,-71,7,0,-111,7
0.07071423530578613,0,-62,9,0,-102,9
0.05290699005126953,0,-56,6,0,-96,6
0.054341793060302734,0,-49,7,0,-89,7
0.055306434631347656,0,-42,7,0,-82,7
0.054079532623291016,0,-35,7,0,-76,6
0.05422210693359375,0,-28,7,0,-70,6
0.05401277542114258,0,-22,6,0,-63,7
0.0554051399230957,0,-15,7,0,-57,6
0.05602836608886719,0,-8,7,0,-50,7
0.05446600914001465,0,-1,7,0,-43,7
0.05460190773010254,0,6,5,0,-37,6
0.05439019203186035,0,12,6,0,-30,7
0.06250905990600586,0,20,8,0,-23,7
0.05440640449523926,0,27,7,0,-16,7
0.0551910400390625,0,33,6,0,-10,6
0.053460121154785156,0,40,7,0,-3,7
0.05352139472961426,0,47,7,0,3,0
0.05542492866516113,0,54,7,0,9,6
0.05481839179992676,0,60,6,0,16,7
0.054427385330200195,0,67,7,0,22,6
0.05616116523742676,0,74,7,0,29,7
0.05481576919555664,0,81,7,0,35,6
0.054327964782714844,0,87,6,0,42,7
0.05416536331176758,0,94,7,0,48,6
0.05541253089904785,0,101,7,0,55,7
0.05609130859375,0,108,7,0,61,6
0.05759167671203613,0,115,7,0,68,7
0.055811166763305664,0,122,7,0,75,7
0.05600857734680176,0,129,7,0,82,7
0.05556321144104004,0,136,7,0,88,6
0.058716535568237305,0,143,7,0,95,7
0.0556025505065918,0,150,7,0,102,7
0.05337810516357422,0,157,7,0,109,7
0.054015398025512695,0,164,7,0,115,6
0.05343317985534668,0,170,6,0,121,6
0.05277228355407715,0,177,7,0,128,7
0.055670976638793945,0,-177,0,0,134,6
0.05289340019226074,0,-171,6,0,141,7
0.05446648597717285,0,-164,7,0,147,6
0.0548555850982666,0,-157,7,0,154,7
0.05443930625915527,0,-150,7,0,160,6
0.0535435676574707,0,-144,6,0,167,7
0.054532527923583984,0,-137,7,0,173,6
0.05513882637023926,0,-130,7,0,180,7
0.05513501167297363,0,-123,7,0,-175,5
0.05518507957458496,0,-117,6,0,-168,7
0.055068254470825195,0,-110,7,0,-162,6
0.056855201721191406,0,-103,7,0,-155,7
0.05658841133117676,0,-96,7,0,-148,7
0.05364418029785156,0,-90,6,0,-142,6
0.053424835205078125,0,-83,7,0,-135,7
0.05365419387817383,0,-76,7,0,-129,6
0.05680418014526367,0,-69,7,0,-123,6
0.05767178535461426,0,-62,7,0,-116,7
0.055994272232055664,0,-55,7,0,-109,7
0.054190635681152344,0,-48,7,0,-103,6
0.05552792549133301,0,-41,7,0,-96,7
0.05613994598388672,0,-34,7,0,-89,7
0.05503392219543457,0,-28,6,0,-83,6
0.05678272247314453,0,-20,8,0,-76,7
0.05498242378234863,0,-13,7,0,-69,7
0.05463862419128418,0,-7,6,0,-63,6
0.05518317222595215,0,0,7,0,-56,7
0.05485177040100098,0,7,7,0,-50,6
0.055764198303222656,0,14,7,0,-43,7
0.05642056465148926,0,20,6,0,-37,6
0.054670095443725586,0,27,7,0,-30,7
0.05544614791870117,0,34,7,0,-23,7
0.0536198616027832,0,41,7,0,-17,6
0.054119110107421875,0,47,6,0,-11,6
0.054413795471191406,0,54,7,0,-4,7
0.05451822280883789,0,61,7,0,2,2
0.05498170852661133,0,68,7,0,9,7
0.05540299415588379,0,75,7,0,16,7
0.05635428428649902,0,81,6,0,22,6
0.05756711959838867,0,88,7,0,29,7
0.05731916427612305,0,96,8,0,36,7
0.05262947082519531,0,102,6,0,42,6
0.055847883224487305,0,109,7,0,49,7
0.0534818172454834,0,116,7,0,55,6
0.05270791053771973,0,122,6,0,61,6
0.05303955078125,0,129,7,0,68,7
0.05280637741088867,0,136,7,0,74,6
0.05410432815551758,0,142,6,0,80,6
0.05753326416015625,0,150,8,0,87,7
0.053269147872924805,0,156,6,0,93,6
0.05385470390319824,0,163,7,0,100,7
0.05465984344482422,0,170,7,0,106,6
0.053487539291381836,0,176,6,0,113,7
0.055303335189819336,0,-178,2,0,119,6
0.055083513259887695,0,-171,7,0,126,7
0.05314898490905762,0,-164,7,0,133,7
0.05355978012084961,0,-158,6,0,139,6
0.05308961868286133,0,-151,7,0,145,6
0.05408000946044922,0,-145,6,0,152,7
0.05510306358337402,0,-138,7,0,158,6
0.0537257194519043,0,-131,7,0,165,7
0.053032875061035156,0,-125,6,0,170,5
0.05269289016723633,0,-118,7,0,177,7
0.053676605224609375,0,-111,7,0,-178,1
0.05334019660949707,0,-105,6,0,-172,6
0.0525667667388916,0,-99,6,0,-166,6
0.053134918212890625,0,-92,7,0,-159,7
0.053595542907714844,0,-85,7,0,-153,6
0.05344986915588379,0,-79,6,0,-147,6
0.05291938781738281,0,-72,7,0,-141,6
0.05393362045288086,0,-65,7,0,-134,7
0.053491830825805664,0,-58,7,0,-128,6
0.05363345146179199,0,-52,6,0,-121,7
0.05327320098876953,0,-45,7,0,-115,6
0.05389213562011719,0,-38,7,0,-109,6
0.05399298667907715,0,-32,6,0,-102,7
0.052210330963134766,0,-25,7,0,-96,6
0.053635358810424805,0,-19,6,0,-90,6
0.05404400825500488,0,-12,7,0,-83,7
0.05391263961791992,0,-5,7,0,-76,7
0.0552210807800293,0,1,4,0,-70,6
0.05545854568481445,0,8,7,0,-63,7
0.055206298828125,0,15,7,0,-57,6
0.054387569427490234,0,22,7,0,-50,7
0.05371236801147461,0,28,6,0,-44,6
0.054450035095214844,0,35,7,0,-38,6
0.054702043533325195,0,42,7,0,-31,7
0.053437232971191406,0,49,7,0,-25,6
0.05615091323852539,0,55,6,0,-18,7
0.054852962493896484,0,62,7,0,-11,7
0.05451536178588867,0,69,7,0,-5,6
0.054097890853881836,0,76,7,0,2,3
0.053137779235839844,0,82,6,0,8,6
0.05447030067443848,0,89,7,0,15,7
0.05626487731933594,0,96,7,0,21,6
0.05716133117675781,0,103,7,0,28,7
0.05579257011413574,0,110,7,0,35,7
0.05463266372680664,0,117,7,0,41,6
0.055077314376831055,0,124,7,0,47,6
0.05609416961669922,0,131,7,0,54,7
0.05614757537841797,0,138,7,0,61,7
0.05620384216308594,0,145,7,0,67,6
0.0538029670715332,0,151,6,0,74,7
0.053971290588378906,0,158,7,0,80,6
0.05433797836303711,0,165,7,0,86,6
0.05729985237121582,0,172,7,0,93,7
0.05544757843017578,0,179,7,0,100,7
0.05455660820007324,0,-175,4,0,107,7
0.06966829299926758,0,-167,8,0,115,8
0.0544278621673584,0,-160,7,0,122,7
0.05390214920043945,0,-154,6,0,128,6
0.05311942100524902,0,-147,7,0,134,6
0.05436563491821289,0,-140,7,0,141,7
0.053316354751586914,0,-133,7,0,147,6
0.05380368232727051,0,-127,6,0,153,6
0.05279111862182617,0,-120,7,0,160,7
0.05252838134765625,0,-114,6,0,166,6
0.05478549003601074,0,-107,7,0,173,7
0.05973935127258301,0,-100,7,0,180,7
0.056981801986694336,0,-92,8,0,-174,6
0.05343270301818848,0,-86,6,0,-168,6
0.05505847930908203,0,-79,7,0,-161,7
0.05476069450378418,0,-72,7,0,-155,6
0.053971290588378906,0,-65,7,0,-148,7
0.05245232582092285,0,-59,6,0,-142,6
0.05367088317871094,0,-52,7,0,-136,6
0.05373549461364746,0,-46,6,0,-130,6
0.05330634117126465,0,-39,7,0,-123,7
0.05310821533203125,0,-32,7,0,-117,6
0.05369758605957031,0,-25,7,0,-111,6
0.052971601486206055,0,-19,6,0,-104,7
0.053755760192871094,0,-12,7,0,-98,6
0.053496360778808594,0,-6,6,0,-92,6
0.055377960205078125,0,1,5,0,-85,7
0.05417895317077637,0,8,7,0,-78,7
