delta,a_speed,a_position,b_speed,b_position
0.2648124694824219,0,26501,0,28445
0.024532794952392578,9,26535,12,28479
0.023268461227416992,38,26572,43,28518
0.021297693252563477,77,26609,82,28554
0.021752595901489258,107,26658,107,28597
0.02281785011291504,121,26702,116,28643
0.022641420364379883,125,26747,124,28685
0.025282621383666992,125,26795,125,28731
0.023554086685180664,125,26840,125,28776
0.024089813232421875,125,26888,125,28827
0.025785446166992188,125,26937,125,28878
0.023101329803466797,125,26981,125,28917
0.02509474754333496,125,27026,125,28961
0.024533510208129883,125,27071,124,29008
0.02106189727783203,125,27110,125,29049
0.02326226234436035,125,27158,125,29088
0.02306222915649414,125,27203,125,29134
0.02402329444885254,125,27246,124,29180
0.022439002990722656,125,27289,125,29225
0.02211928367614746,125,27339,125,29271
0.024229049682617188,125,27384,125,29314
0.02133798599243164,125,27429,125,29361
0.021659374237060547,125,27473,125,29404
0.023789405822753906,125,27517,125,29444
0.021466732025146484,125,27562,125,29490
0.023181676864624023,125,27604,125,29535
0.02303481101989746,125,27647,125,29580
0.021518707275390625,125,27692,125,29621
0.025534391403198242,125,27737,125,29664
0.025394201278686523,125,27782,125,29710
0.024280071258544922,125,27828,125,29754
0.021374940872192383,125,27870,125,29795
0.021393775939941406,125,27914,125,29838
0.02210235595703125,125,27957,124,29884
0.022630929946899414,125,28001,125,29930
0.021460771560668945,125,28046,125,29972
0.021515846252441406,125,28090,125,30014
0.02328014373779297,125,28134,125,30057
0.02327418327331543,125,28180,125,30104
0.021089553833007812,125,28222,125,30145
0.024081707000732422,125,28268,125,30188
0.02601003646850586,125,28316,125,30240
0.023392200469970703,125,28361,125,30287
0.024676084518432617,125,28405,125,30329
0.021695375442504883,125,28449,125,30371
0.023677349090576172,125,28494,125,30416
0.02517867088317871,125,28540,125,30462
0.022341251373291016,125,28582,125,30503
0.024035930633544922,125,28627,125,30545
0.02294921875,125,28670,125,30591
0.02227044105529785,125,28715,125,30638
0.023815631866455078,125,28759,125,30682
0.023667335510253906,125,28802,125,30722
0.023131132125854492,125,28848,125,30766
0.02284979820251465,125,28893,125,30814
0.024051666259765625,125,28955,125,30874
0.02123260498046875,125,29000,125,30918
0.025294780731201172,125,29042,125,30963
