delta,Rx_acc,Rx_velocity,Rx_degrees,Ry_acc,Ry_velocity,Rr_degrees,Rz_acc,Rz_velocity,Rz_degrees
0.02847003936767578,-1.9678,0.0,89.94,0.0923,0.2441,142.916,1.2041,0.0,46.873
0.01989126205444336,-1.9731,0.0,89.912,0.0913,2.3193,143.113,1.2085,0.0,46.829
0.01967906951904297,-1.9731,0.0,89.912,0.0913,2.3193,143.113,1.2085,0.0,46.829
0.019155263900756836,-1.9731,0.0,89.912,0.0913,2.3193,143.113,1.2085,0.0,46.829
0.017778873443603516,-1.9824,0.0,89.896,0.0869,1.0376,143.322,1.2134,0.0,46.791
0.03569197654724121,-1.9819,0.061,89.863,0.0874,-1.0376,143.421,1.2119,0.0,46.736
0.018051624298095703,-1.9819,0.061,89.863,0.0874,-1.0376,143.421,1.2119,0.0,46.736
0.02394580841064453,-1.9819,0.061,89.863,0.0874,-1.0376,143.421,1.2119,0.0,46.736
0.018712520599365234,-1.9736,0.061,89.819,0.0913,-1.709,143.432,1.2065,0.0,46.664
0.03280234336853027,-1.9736,0.061,89.819,0.0913,-1.709,143.432,1.2065,0.0,46.664
0.03995180130004883,-1.9707,0.0,89.78,0.0908,-0.1221,143.492,1.2061,0.0,46.604
1.2530040740966797,-1.9746,0.0,89.209,0.0879,0.5493,145.382,1.209,0.0,45.632
0.027494192123413086,-1.9775,0.0,89.193,0.0898,0.6714,145.47,1.2109,0.0,45.604
0.029350757598876953,-1.9775,0.0,89.193,0.0898,0.6714,145.47,1.2109,0.0,45.604
0.01846146583557129,-1.979,0.0,89.182,0.0903,-0.061,145.525,1.2114,0.0,45.577
0.02163863182067871,-1.979,0.0,89.182,0.0903,-0.061,145.525,1.2114,0.0,45.577
0.028055667877197266,-1.9766,0.0,89.16,0.0889,-0.7935,145.541,1.2095,0.0,45.555
0.01916956901550293,-1.9766,0.0,89.16,0.0889,-0.7935,145.541,1.2095,0.0,45.555
