delta,Rx_acc,Rx_velocity,Rx_degrees,Ry_acc,Ry_velocity,Rr_degrees,Rz_acc,Rz_velocity,Rz_degrees
1.5735626220703125e-05,-1.8311,0.3662,-1.335,-0.0386,0.4883,48.455,1.5635,-0.1831,80.376
0.2171337604522705,-1.8555,2.2583,-1.346,-0.0615,34.9121,49.708,1.3608,-1.8311,80.266
0.019266128540039062,-1.8555,2.2583,-1.346,-0.0615,34.9121,49.708,1.3608,-1.8311,80.266
0.019254684448242188,-1.8345,0.9766,-1.659,-0.0303,139.7095,54.377,1.3101,-0.4272,80.013
0.018985986709594727,-1.8345,0.9766,-1.659,-0.0303,139.7095,54.377,1.3101,-0.4272,80.013
0.01877737045288086,-2.0073,-2.0752,-2.181,-0.0171,197.0825,62.99,1.1787,-1.0986,79.382
0.019567489624023438,-2.0073,-2.0752,-2.181,-0.0171,197.0825,62.99,1.1787,-1.0986,79.382
0.0190885066986084,-2.0073,-2.0752,-2.181,-0.0171,197.0825,62.99,1.1787,-1.0986,79.382
0.019145965576171875,-2.0991,-1.77,-3.801,-0.0396,250.1831,74.218,1.064,-0.9766,77.607
0.019147634506225586,-2.0991,-1.77,-3.801,-0.0396,250.1831,74.218,1.064,-0.9766,77.607
0.01900315284729004,-2.1221,2.3193,-15.315,-0.0513,247.9248,85.957,0.9624,-0.5493,65.934
0.0188295841217041,-2.1221,2.3193,-15.315,-0.0513,247.9248,85.957,0.9624,-0.5493,65.934
0.019008636474609375,-2.1221,2.3193,-15.315,-0.0513,247.9248,85.957,0.9624,-0.5493,65.934
0.019032716751098633,-2.0796,1.8921,-170.206,-0.0566,202.4536,83.337,0.8267,-1.4038,-89.127
0.01919245719909668,-2.0796,1.8921,-170.206,-0.0566,202.4536,83.337,0.8267,-1.4038,-89.127
0.018742799758911133,-2.0796,1.8921,-170.206,-0.0566,202.4536,83.337,0.8267,-1.4038,-89.127
0.020626544952392578,-2.0034,-0.061,-174.836,-0.0498,145.874,75.998,0.7808,-2.2583,-93.928
0.018202543258666992,-2.0034,-0.061,-174.836,-0.0498,145.874,75.998,0.7808,-2.2583,-93.928
0.017911672592163086,-1.9165,-0.3662,-175.578,-0.0337,35.0952,73.136,0.7275,0.4272,-94.768
0.018698692321777344,-1.9165,-0.3662,-175.578,-0.0337,35.0952,73.136,0.7275,0.4272,-94.768
0.017879486083984375,-1.9165,-0.3662,-175.578,-0.0337,35.0952,73.136,0.7275,0.4272,-94.768
0.018049240112304688,-1.9375,0.0,-175.001,-0.0347,-42.7246,74.861,0.7109,-0.3662,-94.241
0.017960548400878906,-1.9375,0.0,-175.001,-0.0347,-42.7246,74.861,0.7109,-0.3662,-94.241
0.018075227737426758,-1.9375,0.0,-175.001,-0.0347,-42.7246,74.861,0.7109,-0.3662,-94.241
0.017978191375732422,-1.9883,-0.4883,-171.854,-0.041,-138.5498,80.947,0.7393,1.4648,-91.077
0.018253087997436523,-1.9883,-0.4883,-171.854,-0.041,-138.5498,80.947,0.7393,1.4648,-91.077
0.01849985122680664,-2.043,0.4883,-84.183,-0.0435,-183.5938,88.764,0.8027,0.7935,-3.329
0.022788047790527344,-2.043,0.4883,-84.183,-0.0435,-183.5938,88.764,0.8027,0.7935,-3.329
0.018730640411376953,-2.043,0.4883,-84.183,-0.0435,-183.5938,88.764,0.8027,0.7935,-3.329
0.01785755157470703,-2.0923,-0.6714,-6.125,-0.0483,-215.0269,78.997,0.9233,1.0376,74.894
0.023581504821777344,-2.0923,-0.6714,-6.125,-0.0483,-215.0269,78.997,0.9233,1.0376,74.894
0.020803213119506836,-2.0649,-1.0376,-3.076,-0.0425,-207.1533,68.297,1.0,0.3662,78.168
0.018488407135009766,-2.0649,-1.0376,-3.076,-0.0425,-207.1533,68.297,1.0,0.3662,78.168
0.02149224281311035,-2.0649,-1.0376,-3.076,-0.0425,-207.1533,68.297,1.0,0.3662,78.168
0.021771669387817383,-1.9741,0.4272,-2.164,-0.0386,-156.6772,59.337,1.1284,0.9766,79.244
0.02211785316467285,-1.9741,0.4272,-2.164,-0.0386,-156.6772,59.337,1.1284,0.9766,79.244
0.020699501037597656,-1.9233,0.061,-1.796,-0.0425,-102.8442,53.317,1.1929,0.3662,79.766
0.02160501480102539,-1.9233,0.061,-1.796,-0.0425,-102.8442,53.317,1.1929,0.3662,79.766
0.019093751907348633,-1.9233,0.061,-1.796,-0.0425,-102.8442,53.317,1.1929,0.3662,79.766
0.01879286766052246,-1.8677,0.3052,-1.703,-0.0391,-4.5166,51.356,1.2378,0.6104,79.986
0.01875901222229004,-1.8677,0.3052,-1.703,-0.0391,-4.5166,51.356,1.2378,0.6104,79.986
0.018973827362060547,-1.8877,0.6104,-1.78,-0.0518,59.082,53.278,1.2412,-0.3052,79.969
0.019148826599121094,-1.8877,0.6104,-1.78,-0.0518,59.082,53.278,1.2412,-0.3052,79.969
0.019098997116088867,-1.8877,0.6104,-1.78,-0.0518,59.082,53.278,1.2412,-0.3052,79.969
0.01849818229675293,-1.9683,0.061,-2.12,-0.0396,132.9956,58.623,1.1685,-0.7935,79.651
0.019550085067749023,-1.9683,0.061,-2.12,-0.0396,132.9956,58.623,1.1685,-0.7935,79.651
0.018650054931640625,-2.0122,0.7324,-2.802,-0.0347,165.6494,66.16,1.1133,-0.7935,78.937
0.018592119216918945,-2.0122,0.7324,-2.802,-0.0347,165.6494,66.16,1.1133,-0.7935,78.937
0.018654823303222656,-2.0122,0.7324,-2.802,-0.0347,165.6494,66.16,1.1133,-0.7935,78.937
0.0203855037689209,-2.0635,0.061,-4.449,-0.0337,180.2368,74.729,1.0029,-0.7935,77.223
0.018486738204956055,-2.0635,0.061,-4.449,-0.0337,180.2368,74.729,1.0029,-0.7935,77.223
0.019167423248291016,-2.0635,0.061,-4.449,-0.0337,180.2368,74.729,1.0029,-0.7935,77.223
0.01884627342224121,-2.0649,0.4883,-9.432,-0.0356,166.748,82.804,0.9307,-0.3052,72.158
0.021999835968017578,-2.0649,0.4883,-9.432,-0.0356,166.748,82.804,0.9307,-0.3052,72.158
0.01909160614013672,-2.0166,0.1221,-53.943,-0.0479,114.502,88.517,0.8555,-0.8545,27.565
0.0189208984375,-2.0166,0.1221,-53.943,-0.0479,114.502,88.517,0.8555,-0.8545,27.565
0.019003629684448242,-2.0166,0.1221,-53.943,-0.0479,114.502,88.517,0.8555,-0.8545,27.565
0.018659114837646484,-1.9878,0.4883,-154.495,-0.0469,63.5986,87.16,0.8213,-0.5493,-73.032
0.018554210662841797,-1.9878,0.4883,-154.495,-0.0469,63.5986,87.16,0.8213,-0.5493,-73.032
0.019365787506103516,-1.9741,-0.1831,-153.04,-0.0449,-21.3013,87.297,0.8057,0.0,-71.576
0.019825220108032227,-1.9741,-0.1831,-153.04,-0.0449,-21.3013,87.297,0.8057,0.0,-71.576
0.020520925521850586,-1.9741,-0.1831,-153.04,-0.0449,-21.3013,87.297,0.8057,0.0,-71.576
0.01880788803100586,-1.9854,-0.3052,-53.333,-0.0386,-71.106,88.484,0.8159,-0.061,28.191
0.01869678497314453,-1.9854,-0.3052,-53.333,-0.0386,-71.106,88.484,0.8159,-0.061,28.191
0.019792795181274414,-1.9854,-0.3052,-53.333,-0.0386,-71.106,88.484,0.8159,-0.061,28.191
0.018692970275878906,-2.0249,-0.4272,-9.987,-0.0444,-123.3521,83.188,0.8379,0.7324,71.642
0.019804000854492188,-2.0249,-0.4272,-9.987,-0.0444,-123.3521,83.188,0.8379,0.7324,71.642
0.01937699317932129,-2.0503,-0.9155,-4.735,-0.0469,-147.583,76.003,0.9316,1.0986,77.036
0.018933773040771484,-2.0503,-0.9155,-4.735,-0.0469,-147.583,76.003,0.9316,1.0986,77.036
0.020862102508544922,-2.0503,-0.9155,-4.735,-0.0469,-147.583,76.003,0.9316,1.0986,77.036
0.018479347229003906,-2.0283,-0.9155,-2.983,-0.0493,-144.4702,68.516,0.9854,1.3428,78.948
