delta,Rx_acc,Rx_velocity,Rx_degrees,Ry_acc,Ry_velocity,Rr_degrees,Rz_acc,Rz_velocity,Rz_degrees
8.821487426757812e-06,-2.0015,-4.1504,0.165,-0.0239,-169.1284,56.871,0.9253,3.1128,97.476
9.059906005859375e-06,-1.9004,-10.5591,-0.439,-0.0239,-82.3364,50.982,1.0137,1.6479,98.806
8.821487426757812e-06,-1.9004,-10.5591,-0.439,-0.0239,-82.3364,50.982,1.0137,1.6479,98.806
9.298324584960938e-06,-1.9004,-10.5591,-0.439,-0.0239,-82.3364,50.982,1.0137,1.6479,98.806
8.106231689453125e-06,-1.9004,-10.5591,-0.439,-0.0239,-82.3364,50.982,1.0137,1.6479,98.806
8.106231689453125e-06,-1.9004,-10.5591,-0.439,-0.0239,-82.3364,50.982,1.0137,1.6479,98.806
9.059906005859375e-06,-1.9248,3.1128,-0.84,-0.061,52.002,50.702,1.0127,-0.4272,100.025
8.58306884765625e-06,-1.9248,3.1128,-0.84,-0.061,52.002,50.702,1.0127,-0.4272,100.025
8.106231689453125e-06,-1.9248,3.1128,-0.84,-0.061,52.002,50.702,1.0127,-0.4272,100.025
8.106231689453125e-06,-1.9248,3.1128,-0.84,-0.061,52.002,50.702,1.0127,-0.4272,100.025
8.821487426757812e-06,-1.9248,3.1128,-0.84,-0.061,52.002,50.702,1.0127,-0.4272,100.025
8.58306884765625e-06,-1.9595,-1.0986,-1.307,-0.0757,129.0283,55.563,1.0049,-2.9907,100.849
8.344650268554688e-06,-1.9595,-1.0986,-1.307,-0.0757,129.0283,55.563,1.0049,-2.9907,100.849
1.0013580322265625e-05,-1.9595,-1.0986,-1.307,-0.0757,129.0283,55.563,1.0049,-2.9907,100.849
8.106231689453125e-06,-1.9595,-1.0986,-1.307,-0.0757,129.0283,55.563,1.0049,-2.9907,100.849
9.059906005859375e-06,-2.0635,7.6904,-1.895,-0.0635,214.3555,64.55,0.8481,-2.8687,101.321
8.821487426757812e-06,-2.0635,7.6904,-1.895,-0.0635,214.3555,64.55,0.8481,-2.8687,101.321
9.5367431640625e-06,-2.0635,7.6904,-1.895,-0.0635,214.3555,64.55,0.8481,-2.8687,101.321
8.58306884765625e-06,-2.0635,7.6904,-1.895,-0.0635,214.3555,64.55,0.8481,-2.8687,101.321
7.867813110351562e-06,-2.0635,7.6904,-1.895,-0.0635,214.3555,64.55,0.8481,-2.8687,101.321
8.58306884765625e-06,-2.0894,5.127,-3.428,-0.0464,245.4224,75.921,0.7749,-4.4556,100.541
1.1682510375976562e-05,-2.0894,5.127,-3.428,-0.0464,245.4224,75.921,0.7749,-4.4556,100.541
