delta,a_speed,a_position,b_speed,b_position
0.023700714111328125,116,19351,114,21254
0.02846503257751465,116,19395,120,21306
0.022897958755493164,116,19440,122,21343
0.022353410720825195,117,19481,118,21382
0.022005319595336914,117,19522,113,21423
0.01842021942138672,118,19560,116,21465
0.023792266845703125,118,19600,120,21508
0.01880359649658203,116,19646,118,21546
0.022113800048828125,116,19683,114,21587
0.024372577667236328,116,19723,116,21636
0.022004127502441406,115,19769,120,21676
0.02178645133972168,115,19809,120,21712
0.02144646644592285,117,19849,116,21752
0.021991729736328125,118,19890,114,21795
0.023398399353027344,119,19927,118,21835
0.021059513092041016,118,19968,121,21871
0.019019365310668945,116,20002,117,21905
0.022870540618896484,115,20040,113,21945
0.021268844604492188,116,20080,115,21988
0.020244121551513672,115,20113,120,22024
0.01903367042541504,116,20153,122,22060
0.023345470428466797,117,20200,117,22105
0.01886129379272461,117,20235,114,22140
0.018913984298706055,119,20269,115,22177
0.02301502227783203,118,20307,119,22215
0.01998138427734375,117,20348,120,22252
0.020627737045288086,116,20387,116,22293
0.019919157028198242,116,20420,114,22330
0.021499156951904297,116,20459,119,22371
0.02132558822631836,116,20499,122,22410
0.01977062225341797,116,20539,119,22448
0.021608352661132812,117,20580,116,22489
0.019675254821777344,119,20621,116,22532
0.021646499633789062,119,20659,120,22571
0.022258996963500977,117,20699,120,22607
0.020459651947021484,116,20749,115,22660
0.022798776626586914,116,20790,115,22704
0.0214693546295166,116,20829,121,22745
0.022481918334960938,116,20869,124,22782
0.028275728225708008,117,20909,118,22827
0.02118086814880371,118,20956,114,22869
0.0233457088470459,119,20995,117,22911
0.023196935653686523,118,21034,121,22948
0.023535490036010742,116,21075,118,22993
0.022658348083496094,116,21119,115,23034
0.018763065338134766,117,21153,117,23070
0.022751331329345703,116,21198,121,23111
0.019442081451416016,116,21232,121,23147
0.022615909576416016,117,21273,117,23188
0.022832870483398438,118,21320,114,23236
0.022877931594848633,119,21358,118,23276
0.022199153900146484,119,21398,120,23313
0.023476600646972656,117,21439,116,23352
0.021084308624267578,116,21477,113,23393
0.019021987915039062,117,21517,117,23436
0.020210742950439453,116,21557,122,23477
0.021691560745239258,116,21597,122,23512
0.023468494415283203,118,21637,117,23553
0.023821115493774414,118,21679,114,23595
0.023391008377075195,120,21717,118,23636
0.023089170455932617,119,21757,121,23673
0.021862268447875977,117,21798,117,23712
0.02242112159729004,117,21836,114,23753
0.02128744125366211,117,21871,117,23796
0.022238969802856445,116,21916,120,23836
0.02289748191833496,116,21956,120,23871
0.02278280258178711,117,21997,116,23911
0.02084970474243164,118,22038,114,23954
0.021922826766967773,120,22076,117,23994
0.021985292434692383,119,22116,120,24031
0.023233652114868164,117,22156,117,24070
0.0200197696685791,116,22207,113,24124
0.02086043357849121,117,22246,118,24167
0.02395009994506836,117,22287,122,24205
0.023820877075195312,117,22327,121,24242
0.019011735916137695,118,22367,116,24282
