delta,a_speed,a_position,b_speed,b_position
0.28618931770324707,0,7582,0,8529
0.020340919494628906,5,7592,5,8539
0.02241230010986328,13,7601,14,8549
0.021535158157348633,24,7616,25,8565
0.021636009216308594,31,7630,31,8580
0.025054931640625,36,7646,39,8599
0.02060723304748535,41,7662,45,8617
0.022860288619995117,44,7677,50,8636
0.023501157760620117,44,7696,54,8660
0.02063584327697754,45,7712,57,8680
0.022896766662597656,48,7733,59,8703
0.022150516510009766,50,7751,60,8723
0.022375106811523438,52,7768,59,8741
0.02143239974975586,52,7788,57,8764
0.02091050148010254,52,7809,57,8789
0.022376060485839844,52,7828,60,8810
0.022892475128173828,53,7846,63,8834
0.0228574275970459,54,7865,65,8856
0.022263288497924805,54,7883,67,8877
0.020066022872924805,55,7902,65,8898
0.022031307220458984,56,7921,62,8917
0.021651744842529297,56,7940,60,8939
0.021490097045898438,56,7959,59,8961
0.02246880531311035,56,7978,62,8983
0.01928091049194336,57,7996,65,9004
0.021532535552978516,57,8015,67,9027
0.021739721298217773,58,8033,69,9050
0.022434711456298828,56,8051,69,9072
0.019466638565063477,54,8068,67,9089
0.022155046463012695,54,8087,64,9109
0.022091388702392578,56,8107,61,9132
0.020238399505615234,57,8125,61,9153
0.02185535430908203,57,8144,63,9176
0.021677494049072266,55,8162,66,9200
0.02255415916442871,55,8181,68,9223
0.02263355255126953,55,8200,68,9244
0.022609949111938477,55,8219,66,9264
0.02014923095703125,55,8238,63,9284
0.02213764190673828,56,8257,61,9307
0.019842147827148438,57,8285,63,9339
0.01938009262084961,57,8304,66,9363
0.021729469299316406,57,8323,68,9386
0.02049851417541504,57,8343,69,9409
0.022494077682495117,58,8364,68,9431
0.019791841506958008,58,8382,67,9452
0.02328944206237793,57,8402,64,9475
0.021658897399902344,55,8421,61,9497
0.023159027099609375,54,8440,62,9520
0.019371509552001953,55,8458,64,9541
0.022142887115478516,57,8476,67,9564
0.020869731903076172,57,8495,69,9587
0.020119905471801758,56,8514,68,9607
0.02174520492553711,55,8533,66,9627
0.02262568473815918,55,8552,62,9647
0.020141124725341797,56,8570,60,9670
0.02031683921813965,56,8590,62,9693
0.02029871940612793,56,8610,65,9716
0.021920204162597656,57,8629,68,9741
0.021320343017578125,57,8648,69,9764
0.021633625030517578,57,8667,70,9787
0.020641803741455078,57,8687,68,9808
0.018692493438720703,57,8704,65,9825
0.020789146423339844,58,8724,62,9846
0.021899938583374023,58,8743,61,9869
0.021605968475341797,58,8761,63,9892
0.021936893463134766,56,8780,66,9916
0.01920628547668457,55,8800,68,9939
0.019105911254882812,56,8820,69,9961
0.020792484283447266,57,8839,67,9981
0.020475387573242188,58,8858,64,10001
0.021577835083007812,57,8876,61,10023
0.020520448684692383,55,8895,62,10046
0.022125244140625,55,8914,65,10069
0.022054672241210938,56,8933,67,10094
0.02057623863220215,56,8955,69,10120
0.02217841148376465,56,8979,69,10149
0.02090001106262207,56,8999,68,10170
0.02237725257873535,57,9019,65,10189
0.021059274673461914,57,9038,62,10212
0.020250320434570312,57,9058,62,10234
0.021009206771850586,58,9078,64,10257
0.02189469337463379,59,9098,67,10282
0.018835067749023438,59,9113,69,10302
0.0227506160736084,57,9132,69,10323
0.020661592483520508,55,9151,67,10343
0.02294445037841797,55,9170,63,10363
0.01867818832397461,56,9187,61,10382
0.023798465728759766,57,9209,62,10409
0.021085739135742188,57,9228,65,10432
0.023073911666870117,56,9247,68,10456
0.021510839462280273,56,9266,69,10480
0.019213438034057617,56,9285,70,10503
0.022483110427856445,56,9305,69,10524
0.022911548614501953,56,9324,66,10544
0.022820472717285156,57,9343,62,10565
0.022431612014770508,57,9362,61,10588
0.019726037979125977,57,9383,63,10610
0.021554231643676758,57,9402,66,10635
0.02240753173828125,57,9422,68,10658
0.022881269454956055,58,9442,69,10680
0.022654056549072266,59,9461,68,10701
0.022478103637695312,58,9479,64,10720
0.022121429443359375,56,9499,62,10743
0.020665407180786133,55,9518,62,10767
0.023151636123657227,56,9541,65,10793
0.02749156951904297,58,9561,68,10820
0.02812933921813965,58,9585,70,10850
0.028728723526000977,56,9609,69,10879
0.02118825912475586,56,9634,66,10902
0.019927978515625,56,9652,63,10923
0.02322101593017578,56,9675,62,10949
0.020574331283569336,56,9698,64,10976
0.0186004638671875,57,9717,67,11000
0.021692752838134766,58,9736,69,11023
0.020498991012573242,58,9757,69,11045
0.019739389419555664,58,9776,67,11065
0.019175291061401367,58,9797,63,11085
0.022448062896728516,59,9820,61,11111
0.020975112915039062,59,9837,63,11135
0.02179861068725586,57,9859,66,11162
0.019609451293945312,55,9882,69,11189
0.02754950523376465,56,9905,70,11219
0.02160024642944336,58,9929,69,11244
0.022092580795288086,58,9951,66,11267
0.022817134857177734,56,9973,62,11292
0.022221803665161133,56,9995,63,11317
0.01851940155029297,57,10009,65,11338
0.020067214965820312,57,10032,67,11362
0.020821094512939453,57,10051,69,11385
0.021559953689575195,58,10071,69,11407
0.017962217330932617,58,10090,67,11427
0.019607067108154297,58,10107,64,11444
0.021154403686523438,58,10127,62,11467
0.0205228328704834,58,10147,62,11491
0.02205681800842285,59,10171,66,11517
0.021188735961914062,59,10190,69,11542
0.02264690399169922,58,10211,70,11568
0.020346641540527344,56,10230,69,11591
0.02211594581604004,56,10253,68,11615
0.022075653076171875,58,10273,65,11635
0.02157115936279297,59,10292,62,11658
0.018410682678222656,58,10308,62,11677
0.021340370178222656,57,10328,65,11701
0.022351741790771484,56,10347,68,11725
0.02069091796875,56,10366,70,11748
0.021567821502685547,57,10386,69,11768
0.022495508193969727,57,10405,66,11789
0.022002220153808594,57,10425,63,11810
0.01967024803161621,58,10445,61,11833
0.021629810333251953,58,10468,64,11859
0.024623870849609375,58,10487,67,11887
0.026028871536254883,59,10511,69,11915
0.02035999298095703,59,10534,70,11938
0.0208740234375,59,10552,70,11960
0.02060222625732422,58,10571,67,11979
0.02273416519165039,56,10590,64,12001
0.021123886108398438,56,10611,62,12024
0.026035547256469727,57,10630,64,12050
0.0207974910736084,58,10652,67,12075
0.019610881805419922,58,10671,69,12098
0.018564462661743164,57,10688,70,12117
