delta,Rx_acc,Rx_velocity,Rx_degrees,Ry_acc,Ry_velocity,Rr_degrees,Rz_acc,Rz_velocity,Rz_degrees
0.010087728500366211,-1.9087,3.479,3.724,0.0444,66.1621,76.998,0.7017,0.7935,-25.203
0.010076284408569336,-1.8906,-0.5493,4.164,-0.0269,-55.7251,76.877,0.6797,-1.0376,-25.17
0.010086297988891602,-1.8906,-0.5493,4.164,-0.0269,-55.7251,76.877,0.6797,-1.0376,-25.17
0.010075569152832031,-1.8906,-0.5493,4.164,-0.0269,-55.7251,76.877,0.6797,-1.0376,-25.17
0.010114192962646484,-1.9653,-10.498,2.626,-0.0137,-119.751,72.307,0.6602,2.0142,-26.461
0.01010894775390625,-1.9653,-10.498,2.626,-0.0137,-119.751,72.307,0.6602,2.0142,-26.461
0.010084152221679688,-2.0347,-3.6621,1.967,0.0435,-192.3828,64.418,0.7627,2.0142,-27.356
0.010081052780151367,-2.0347,-3.6621,1.967,0.0435,-192.3828,64.418,0.7627,2.0142,-27.356
0.010115385055541992,-2.0347,-3.6621,1.967,0.0435,-192.3828,64.418,0.7627,2.0142,-27.356
0.010076761245727539,-2.0952,-3.6621,1.472,0.0278,-217.5903,54.404,0.8447,2.5635,-27.889
0.010082244873046875,-2.0952,-3.6621,1.472,0.0278,-217.5903,54.404,0.8447,2.5635,-27.889
0.01011347770690918,-2.0786,-6.897,1.252,0.02,-209.7168,44.149,0.9795,5.9204,-28.109
0.010081768035888672,-2.0786,-6.897,1.252,0.02,-209.7168,44.149,0.9795,5.9204,-28.109
0.010076761245727539,-2.0786,-6.897,1.252,0.02,-209.7168,44.149,0.9795,5.9204,-28.109
0.010076284408569336,-2.0107,-3.8452,1.099,0.0015,-176.3306,35.283,1.0547,1.77,-28.317
0.010084152221679688,-2.0107,-3.8452,1.099,0.0015,-176.3306,35.283,1.0547,1.77,-28.317
0.010111331939697266,-2.0107,-3.8452,1.099,0.0015,-176.3306,35.283,1.0547,1.77,-28.317
0.010092973709106445,-1.9155,-3.7842,0.972,0.0088,-93.8721,29.372,1.1538,-0.3662,-28.493
0.01007533073425293,-1.9155,-3.7842,0.972,0.0088,-93.8721,29.372,1.1538,-0.3662,-28.493
0.01008296012878418,-1.8896,0.8545,0.934,0.0156,-25.5737,27.4,1.1787,-0.4883,-28.751
0.010113239288330078,-1.8896,0.8545,0.934,0.0156,-25.5737,27.4,1.1787,-0.4883,-28.751
0.010077476501464844,-1.8896,0.8545,0.934,0.0156,-25.5737,27.4,1.1787,-0.4883,-28.751
0.010083198547363281,-1.9092,1.77,0.956,0.0254,72.1436,29.597,1.1919,-1.709,-28.971
0.010111570358276367,-1.9092,1.77,0.956,0.0254,72.1436,29.597,1.1919,-1.709,-28.971
0.010082244873046875,-1.9092,1.77,0.956,0.0254,72.1436,29.597,1.1919,-1.709,-28.971
0.010075569152832031,-1.9683,2.1362,1.148,0.0322,122.9858,35.327,1.1519,-0.3662,-29.075
0.010074377059936523,-1.9683,2.1362,1.148,0.0322,122.9858,35.327,1.1519,-0.3662,-29.075
0.010077953338623047,-2.0371,4.1504,1.456,0.0176,171.6919,43.594,1.0605,-0.7935,-29.07
0.010078668594360352,-2.0371,4.1504,1.456,0.0176,171.6919,43.594,1.0605,-0.7935,-29.07
0.01007843017578125,-2.0371,4.1504,1.456,0.0176,171.6919,43.594,1.0605,-0.7935,-29.07
0.010103702545166016,-2.0698,11.9019,1.967,-0.0063,177.7344,52.806,0.9995,-4.2725,-29.02
0.01007533073425293,-2.0698,11.9019,1.967,-0.0063,177.7344,52.806,0.9995,-4.2725,-29.02
0.010071277618408203,-2.0576,1.5869,2.263,0.0229,151.2451,61.298,0.9053,-4.5166,-28.971
0.010075092315673828,-2.0576,1.5869,2.263,0.0229,151.2451,61.298,0.9053,-4.5166,-28.971
0.010079383850097656,-2.0576,1.5869,2.263,0.0229,151.2451,61.298,0.9053,-4.5166,-28.971
0.01007223129272461,-2.0166,0.6104,2.411,0.0557,113.7695,67.747,0.835,-3.2349,-28.976
0.010089874267578125,-2.0166,0.6104,2.411,0.0557,113.7695,67.747,0.835,-3.2349,-28.976
0.010079383850097656,-1.9775,3.0518,2.933,0.0244,37.9028,71.12,0.8105,0.6104,-28.74
0.010080575942993164,-1.9775,3.0518,2.933,0.0244,37.9028,71.12,0.8105,0.6104,-28.74
0.010074377059936523,-1.9775,3.0518,2.933,0.0244,37.9028,71.12,0.8105,0.6104,-28.74
0.010078191757202148,-1.9814,2.7466,3.104,-0.0298,-18.9819,71.153,0.792,0.3052,-28.834
0.010095834732055664,-1.9814,2.7466,3.104,-0.0298,-18.9819,71.153,0.792,0.3052,-28.834
0.01007986068725586,-1.9814,2.7466,3.104,-0.0298,-18.9819,71.153,0.792,0.3052,-28.834
0.010073423385620117,-2.0049,-2.6245,2.466,0.0283,-80.3833,68.148,0.7773,1.3428,-29.399
0.010081291198730469,-2.0049,-2.6245,2.466,0.0283,-80.3833,68.148,0.7773,1.3428,-29.399
0.010072946548461914,-2.0,-0.8545,2.109,0.0444,-110.4736,63.265,0.8438,1.8311,-29.888
0.01007223129272461,-2.0,-0.8545,2.109,0.0444,-110.4736,63.265,0.8438,1.8311,-29.888
0.010090351104736328,-2.0361,-3.7842,1.774,-0.0044,-131.2866,57.2,0.8916,2.3804,-30.284
0.013203144073486328,-2.0361,-3.7842,1.774,-0.0044,-131.2866,57.2,0.8916,2.3804,-30.284
0.01011204719543457,-2.0361,-3.7842,1.774,-0.0044,-131.2866,57.2,0.8916,2.3804,-30.284
0.010088205337524414,-2.0288,-5.188,1.566,0.0186,-124.6338,51.224,0.9346,2.9297,-30.487
0.010073184967041016,-2.0098,1.4648,1.675,0.0142,19.165,58.744,0.9814,0.061,-32.662
0.010399580001831055,-2.0098,1.4648,1.675,0.0142,19.165,58.744,0.9814,0.061,-32.662
0.010074377059936523,-2.0098,1.4648,1.675,0.0142,19.165,58.744,0.9814,0.061,-32.662
0.010072946548461914,-2.0059,0.061,1.719,0.0142,7.3853,59.568,0.978,-0.4883,-32.712
0.010079383850097656,-2.0059,0.061,1.719,0.0142,7.3853,59.568,0.978,-0.4883,-32.712
0.010077714920043945,-2.0059,0.061,1.719,0.0142,7.3853,59.568,0.978,-0.4883,-32.712
0.010079383850097656,-2.0054,-0.4272,1.681,0.022,-0.8545,59.854,0.9727,0.0,-32.816
0.010074853897094727,-2.0054,-0.4272,1.681,0.022,-0.8545,59.854,0.9727,0.0,-32.816
0.010109901428222656,-2.0029,-0.2441,1.642,0.019,-8.1787,59.711,0.9614,-0.1221,-32.921
0.010072469711303711,-2.0029,-0.2441,1.642,0.019,-8.1787,59.711,0.9614,-0.1221,-32.921
0.010077953338623047,-1.998,-0.3662,1.604,0.0171,-7.7515,59.436,0.9561,0.061,-33.025
0.010072708129882812,-1.998,-0.3662,1.604,0.0171,-7.7515,59.436,0.9561,0.061,-33.025
0.010089635848999023,-1.998,-0.3662,1.604,0.0171,-7.7515,59.436,0.9561,0.061,-33.025
0.010090112686157227,-2.0005,0.2441,1.582,0.02,-0.9766,59.354,0.9551,0.061,-33.102
0.010071516036987305,-2.0005,0.2441,1.582,0.02,-0.9766,59.354,0.9551,0.061,-33.102
0.010091543197631836,-2.0005,0.2441,1.582,0.02,-0.9766,59.354,0.9551,0.061,-33.102
0.01008152961730957,-1.9985,0.4272,1.599,0.0156,3.54,59.573,0.958,0.0,-33.168
0.01007843017578125,-1.9985,0.4272,1.599,0.0156,3.54,59.573,0.958,0.0,-33.168
0.010072708129882812,-1.9985,0.4272,1.599,0.0156,3.54,59.573,0.958,0.0,-33.168
0.010071754455566406,-2.0029,0.061,1.609,0.0166,4.8218,59.952,0.9673,0.0,-33.223
0.010073423385620117,-2.0029,0.061,1.609,0.0166,4.8218,59.952,0.9673,0.0,-33.223
0.010080814361572266,-2.0034,-0.061,1.604,0.022,2.2583,60.26,0.9683,0.0,-33.283
0.010071516036987305,-2.0034,-0.061,1.604,0.022,2.2583,60.26,0.9683,0.0,-33.283
0.010074853897094727,-2.0034,-0.061,1.604,0.022,2.2583,60.26,0.9683,0.0,-33.283
0.010087966918945312,-2.0029,0.0,1.604,0.0132,-2.5635,60.364,0.9668,0.0,-33.354
0.010091781616210938,-2.0029,0.0,1.604,0.0132,-2.5635,60.364,0.9668,0.0,-33.354
0.01007699966430664,-2.0029,0.0,1.604,0.0132,-2.5635,60.364,0.9668,0.0,-33.354
0.010071277618408203,-2.002,-0.3662,1.577,0.0122,-3.6621,60.32,0.9629,0.0,-33.426
