delta,a_speed,a_position,b_speed,b_position
1.430511474609375e-06,0,0,0,0
0.11002492904663086,0,0,0,0
0.057273149490356445,0,0,0,0
0.04906821250915527,0,3,0,0
0.0498502254486084,0,8,0,5
0.049626827239990234,0,15,0,10
0.04996800422668457,0,21,0,16
0.048691749572753906,0,27,0,22
0.049803733825683594,0,34,0,29
0.05004596710205078,0,41,0,35
0.04925870895385742,0,48,0,42
0.04849958419799805,0,54,0,48
0.0500330924987793,0,61,0,54
0.0516049861907959,0,68,0,61
0.050408363342285156,0,74,0,67
0.05669379234313965,0,82,0,75
0.04989314079284668,0,89,0,81
0.05016636848449707,0,95,0,87
0.049376487731933594,0,102,0,94
0.049207210540771484,0,109,0,101
0.04868769645690918,0,116,0,107
0.053137779235839844,0,123,0,114
0.05348539352416992,0,130,0,121
0.0493316650390625,0,137,0,127
0.050675153732299805,0,144,0,134
0.05096030235290527,0,151,0,140
0.04830026626586914,0,157,0,146
0.04798293113708496,0,164,0,153
0.04860353469848633,0,170,0,159
0.047971487045288086,0,177,0,165
0.04908633232116699,0,-178,0,172
0.05319666862487793,0,-170,0,178
0.04912114143371582,0,-164,0,-176
0.0494844913482666,0,-157,0,-170
0.050458431243896484,0,-150,0,-163
0.04912972450256348,0,-144,0,-157
0.04883742332458496,0,-137,0,-150
0.04962873458862305,0,-130,0,-144
0.048970937728881836,0,-123,0,-138
0.048063039779663086,0,-117,0,-131
0.049370527267456055,0,-110,0,-125
0.04928135871887207,0,-104,0,-118
0.04882097244262695,0,-97,0,-112
0.04898476600646973,0,-90,0,-106
0.05254006385803223,0,-83,0,-99
0.04840564727783203,0,-77,0,-93
0.04876303672790527,0,-70,0,-86
0.04837369918823242,0,-63,0,-80
0.04946732521057129,0,-57,0,-74
0.04973459243774414,0,-50,0,-67
0.04845428466796875,0,-43,0,-61
0.048484086990356445,0,-37,0,-55
0.051476478576660156,0,-30,0,-48
0.048746585845947266,0,-23,0,-42
0.04791593551635742,0,-16,0,-35
0.04897475242614746,0,-10,0,-29
0.04996323585510254,0,-3,0,-22
0.04844808578491211,0,3,0,-16
0.04823160171508789,0,10,0,-10
0.04865288734436035,0,17,0,-3
0.04970598220825195,0,24,0,3
0.04921317100524902,0,30,0,10
0.04812288284301758,0,37,0,16
0.04835104942321777,0,43,0,22
0.04919028282165527,0,50,0,28
0.04788398742675781,0,57,0,35
0.0494999885559082,0,63,0,41
0.048753976821899414,0,70,0,48
0.048166751861572266,0,76,0,54
0.05142354965209961,0,83,0,60
0.05007052421569824,0,90,0,67
0.049818992614746094,0,97,0,74
0.048876047134399414,0,104,0,80
0.04883146286010742,0,110,0,86
0.04836249351501465,0,117,0,92
0.04983830451965332,0,124,0,99
0.04881405830383301,0,131,0,105
0.05126690864562988,0,138,0,112
0.0489346981048584,0,144,0,118
0.04877519607543945,0,151,0,124
0.04875969886779785,0,157,0,131
0.04816269874572754,0,164,0,137
0.048163652420043945,0,171,0,144
0.04962038993835449,0,177,0,150
0.04828453063964844,0,-177,0,156
0.04837942123413086,0,-171,0,163
0.04937458038330078,0,-164,0,169
0.04944205284118652,0,-157,0,176
