delta,a_speed,a_position,b_speed,b_position
1.9073486328125e-06,0,0,0,0
0.16526579856872559,0,0,0,0
0.05753469467163086,0,0,0,0
0.049828529357910156,0,2,0,2
0.048317670822143555,0,7,0,6
0.04909944534301758,0,13,0,13
0.04814505577087402,0,21,0,20
0.04912877082824707,0,28,0,27
0.04929971694946289,0,36,0,35
0.04963278770446777,0,45,0,43
0.049126625061035156,0,53,0,50
0.05034661293029785,0,61,0,57
0.049031972885131836,0,69,0,65
0.0513300895690918,0,77,0,73
0.048171281814575195,0,85,0,81
0.04995536804199219,0,93,0,88
0.0495905876159668,0,101,0,96
0.04903841018676758,0,109,0,104
0.04981541633605957,0,118,0,112
0.049652099609375,0,126,0,119
0.048360347747802734,0,134,0,127
0.04787254333496094,0,142,0,134
0.04810476303100586,0,150,0,142
0.048377037048339844,0,158,0,149
0.04915618896484375,0,166,0,157
0.04783296585083008,0,174,0,165
0.049388885498046875,0,-179,0,172
0.04896736145019531,0,-171,0,180
0.04806995391845703,0,-163,0,-174
0.04787492752075195,0,-155,0,-166
0.048478126525878906,0,-147,0,-159
0.04793667793273926,0,-139,0,-151
0.04825258255004883,0,-131,0,-144
0.0489041805267334,0,-124,0,-136
0.049956560134887695,0,-115,0,-128
0.04872488975524902,0,-107,0,-121
0.04799532890319824,0,-99,0,-113
0.04891824722290039,0,-91,0,-106
0.04839181900024414,0,-83,0,-98
0.05005693435668945,0,-75,0,-90
0.050379037857055664,0,-67,0,-82
0.04843473434448242,0,-59,0,-75
0.04838919639587402,0,-51,0,-67
0.049144744873046875,0,-43,0,-60
0.047818899154663086,0,-35,0,-52
0.04805898666381836,0,-27,0,-45
0.0480799674987793,0,-19,0,-37
0.04834127426147461,0,-11,0,-29
0.05027961730957031,0,-3,0,-21
0.04900240898132324,0,5,0,-14
0.0506594181060791,0,14,0,-6
0.0489354133605957,0,22,0,2
0.048691511154174805,0,30,0,9
0.049410104751586914,0,38,0,17
0.0485835075378418,0,46,0,25
0.04816889762878418,0,54,0,32
0.04997587203979492,0,62,0,40
0.05094289779663086,0,70,0,48
0.04902458190917969,0,79,0,55
0.05144834518432617,0,87,0,63
0.04872751235961914,0,95,0,71
0.04896807670593262,0,103,0,78
0.04881691932678223,0,111,0,86
0.04960298538208008,0,119,0,94
0.0496973991394043,0,127,0,102
0.0494692325592041,0,135,0,109
0.04860091209411621,0,143,0,117
0.048737287521362305,0,151,0,124
0.049500226974487305,0,160,0,132
0.04953932762145996,0,168,0,140
0.04873967170715332,0,176,0,148
0.048401832580566406,0,-177,0,155
0.048189640045166016,0,-169,0,163
0.04976606369018555,0,-161,0,171
0.04996299743652344,0,-153,0,178
0.0526883602142334,0,-144,0,-175
0.05013275146484375,0,-136,0,-167
0.05033373832702637,0,-128,0,-159
0.048521995544433594,0,-119,0,-151
0.04943513870239258,0,-111,0,-143
0.04849052429199219,0,-103,0,-136
0.04839897155761719,0,-95,0,-128
0.04934287071228027,0,-88,0,-121
0.04818081855773926,0,-79,0,-113
0.04865765571594238,0,-71,0,-106
0.0490565299987793,0,-63,0,-98
0.05011272430419922,0,-55,0,-90
0.048497915267944336,0,-47,0,-83
0.04813718795776367,0,-39,0,-75
0.05003190040588379,0,-31,0,-67
0.04823589324951172,0,-23,0,-60
0.05415678024291992,0,-14,0,-52
0.05499601364135742,0,-5,0,-43
0.052402496337890625,0,4,0,-34
0.05375552177429199,0,13,0,-26
0.05351686477661133,0,21,0,-17
0.05437874794006348,0,30,0,-9
0.052321672439575195,0,39,0,-1
0.05222821235656738,0,48,0,7
0.05201911926269531,0,56,0,16
0.05255532264709473,0,65,0,24
0.051618337631225586,0,74,0,32
0.053682565689086914,0,82,0,40
0.05358123779296875,0,91,0,49
0.056725263595581055,0,100,0,58
0.05248069763183594,0,109,0,66
0.051636457443237305,0,118,0,74
0.05344653129577637,0,126,0,82
0.05396533012390137,0,136,0,91
0.05086803436279297,0,144,0,99
0.055759429931640625,0,153,0,107
0.05199146270751953,0,162,0,116
0.05216622352600098,0,170,0,124
0.05152106285095215,0,179,0,132
0.0556643009185791,0,-173,0,141
0.05211782455444336,0,-164,0,149
0.0530703067779541,0,-156,0,158
