delta,a_speed,a_position,b_speed,b_position
1.430511474609375e-06,0,0,0,0
0.012964487075805664,0,0,0,0
0.05626559257507324,0,0,0,0
0.04893970489501953,0,1,0,1
0.049172401428222656,0,4,0,4
0.049101829528808594,0,8,0,8
0.04885530471801758,0,12,0,12
0.04827594757080078,0,15,0,16
0.048842668533325195,0,19,0,20
0.04887866973876953,0,23,0,24
0.04851245880126953,0,27,0,28
0.04900074005126953,0,31,0,32
0.04799151420593262,0,35,0,36
0.048052310943603516,0,39,0,40
0.048178911209106445,0,43,0,43
0.047896385192871094,0,47,0,47
0.049340009689331055,0,51,0,51
0.04795265197753906,0,55,0,55
0.048983097076416016,0,59,0,59
0.07746553421020508,0,66,0,65
0.04816269874572754,0,70,0,69
0.04886889457702637,0,74,0,73
0.049065589904785156,0,78,0,77
0.04945850372314453,0,82,0,81
0.0496220588684082,0,86,0,85
0.0485379695892334,0,90,0,89
0.04827260971069336,0,94,0,93
0.048416852951049805,0,98,0,97
0.05070662498474121,0,102,0,101
0.04947495460510254,0,107,0,105
0.04912281036376953,0,111,0,109
0.04869818687438965,0,115,0,113
0.0506441593170166,0,119,0,117
0.04852628707885742,0,123,0,121
0.05022001266479492,0,127,0,125
0.05240464210510254,0,132,0,129
0.05336356163024902,0,136,0,133
0.04935908317565918,0,140,0,137
0.11393976211547852,0,150,0,146
0.049727678298950195,0,153,0,150
0.04839468002319336,0,157,0,154
0.04842782020568848,0,161,0,158
0.050102949142456055,0,166,0,162
0.05253243446350098,0,170,0,166
0.048356056213378906,0,174,0,170
1.1880419254302979,0,-89,0,-95
0.04808950424194336,0,-85,0,-91
0.04942202568054199,0,-81,0,-87
0.05015826225280762,0,-77,0,-83
0.04920172691345215,0,-72,0,-79
0.04960203170776367,0,-68,0,-75
0.05095839500427246,0,-64,0,-71
0.0489351749420166,0,-60,0,-67
0.0514378547668457,0,-56,0,-63
0.04874873161315918,0,-52,0,-59
0.05190300941467285,0,-47,0,-55
0.04958915710449219,0,-43,0,-51
0.04910159111022949,0,-39,0,-47
0.04859519004821777,0,-35,0,-43
0.048468828201293945,0,-31,0,-39
0.04825878143310547,0,-27,0,-35
0.04843330383300781,0,-23,0,-31
0.04826617240905762,0,-19,0,-27
0.04821920394897461,0,-15,0,-24
0.05046653747558594,0,-11,0,-20
0.049297332763671875,0,-7,0,-15
0.04965400695800781,0,-3,0,-11
0.048584699630737305,0,1,0,-8
0.048330068588256836,0,5,0,-4
0.04872465133666992,0,9,0,0
0.05258512496948242,0,14,0,4
0.0531919002532959,0,18,0,9
0.051454782485961914,0,22,0,13
0.051751136779785156,0,27,0,17
0.051451683044433594,0,31,0,21
0.051844120025634766,0,35,0,26
0.050660133361816406,0,39,0,30
0.05145668983459473,0,44,0,34
0.05082273483276367,0,48,0,38
0.051429033279418945,0,52,0,42
0.05172324180603027,0,57,0,47
0.05298566818237305,0,61,0,51
0.05282187461853027,0,65,0,55
0.050931692123413086,0,70,0,59
0.05137801170349121,0,74,0,63
0.05211925506591797,0,78,0,67
0.050809383392333984,0,82,0,72
0.05219531059265137,0,87,0,76
0.05144381523132324,0,91,0,80
0.053293466567993164,0,95,0,84
0.05074024200439453,0,100,0,88
0.05093884468078613,0,104,0,93
0.05083060264587402,0,108,0,97
0.05075550079345703,0,112,0,101
0.051352500915527344,0,117,0,105
0.05246114730834961,0,121,0,109
0.051816463470458984,0,126,0,113
0.051024436950683594,0,130,0,117
0.052323341369628906,0,134,0,122
0.05151534080505371,0,138,0,126
0.051483869552612305,0,143,0,130
0.051026344299316406,0,147,0,134
0.05143880844116211,0,151,0,138
0.05151486396789551,0,156,0,142
0.05085563659667969,0,160,0,147
0.050714969635009766,0,164,0,151
0.051122188568115234,0,168,0,155
0.05104875564575195,0,172,0,159
0.050916433334350586,0,177,0,163
0.05132722854614258,0,-180,0,167
0.05276608467102051,0,-176,0,171
0.051275014877319336,0,-172,0,175
0.05160641670227051,0,-167,0,180
0.052405595779418945,0,-163,0,-177
0.05924677848815918,0,-158,0,-173
0.05301713943481445,0,-154,0,-168
0.051671504974365234,0,-149,0,-164
0.05219221115112305,0,-145,0,-160
0.050812721252441406,0,-141,0,-156
0.05166363716125488,0,-136,0,-151
0.052864789962768555,0,-132,0,-147
0.05526423454284668,0,-128,0,-143
0.05340266227722168,0,-123,0,-138
0.052919864654541016,0,-118,0,-134
0.05192995071411133,0,-114,0,-130
0.051910400390625,0,-110,0,-126
0.051624298095703125,0,-106,0,-121
0.05231523513793945,0,-101,0,-117
0.05845928192138672,0,-97,0,-113
0.05197763442993164,0,-92,0,-108
0.05228066444396973,0,-88,0,-104
0.05287742614746094,0,-83,0,-100
0.06028175354003906,0,-78,0,-95
0.10626220703125,0,-69,0,-86
0.060506582260131836,0,-64,0,-81
0.05195045471191406,0,-60,0,-77
0.0515141487121582,0,-56,0,-73
0.05674862861633301,0,-51,0,-69
0.05236411094665527,0,-46,0,-64
0.47470760345458984,0,-7,0,-26
0.054345130920410156,0,-3,0,-22
0.05431008338928223,0,2,0,-17
0.057204484939575195,0,7,0,-13
0.053339242935180664,0,11,0,-8
0.052206993103027344,0,16,0,-4
0.051569223403930664,0,20,0,0
0.05142951011657715,0,24,0,4
0.05272221565246582,0,28,0,9
0.051314353942871094,0,33,0,13
0.05261993408203125,0,37,0,17
0.05211305618286133,0,41,0,21
0.05186581611633301,0,46,0,26
0.05342531204223633,0,50,0,30
0.0508272647857666,0,54,0,34
0.051847219467163086,0,58,0,38
0.051445960998535156,0,63,0,43
0.051642417907714844,0,67,0,47
0.05162835121154785,0,72,0,51
0.053391456604003906,0,76,0,55
0.0515291690826416,0,80,0,60
0.0511622428894043,0,85,0,64
0.05049276351928711,0,89,0,68
0.0511782169342041,0,93,0,72
0.07036209106445312,0,99,0,78
0.05141806602478027,0,103,0,82
0.05162239074707031,0,108,0,86
0.05405545234680176,0,112,0,90
0.05434536933898926,0,117,0,95
0.051569461822509766,0,121,0,99
0.050599098205566406,0,125,0,103
0.050771236419677734,0,130,0,107
0.051789283752441406,0,134,0,111
0.051129817962646484,0,138,0,115
0.05220818519592285,0,142,0,119
0.05520343780517578,0,147,0,124
0.051869869232177734,0,152,0,128
0.0512537956237793,0,156,0,132
0.05165910720825195,0,160,0,136
0.05265069007873535,0,165,0,141
0.05472993850708008,0,169,0,145
0.05323624610900879,0,173,0,149
0.05109214782714844,0,178,0,154
0.0510869026184082,0,-179,0,158
0.05079460144042969,0,-175,0,162
0.05175971984863281,0,-171,0,166
0.05199480056762695,0,-166,0,170
0.05087590217590332,0,-162,0,175
0.05800652503967285,0,-157,0,179
0.053368330001831055,0,-153,0,-178
0.05307817459106445,0,-148,0,-173
0.05169034004211426,0,-144,0,-169
0.05081987380981445,0,-140,0,-165
0.051843881607055664,0,-136,0,-161
0.05282759666442871,0,-131,0,-156
0.05164337158203125,0,-127,0,-152
0.05097222328186035,0,-123,0,-148
0.05219149589538574,0,-118,0,-144
0.050931692123413086,0,-114,0,-140
0.05112743377685547,0,-110,0,-135
0.05096435546875,0,-106,0,-131
0.051123619079589844,0,-101,0,-127
0.05159425735473633,0,-97,0,-123
0.05154728889465332,0,-92,0,-119
0.051882266998291016,0,-88,0,-115
0.052014827728271484,0,-84,0,-110
0.05260944366455078,0,-79,0,-106
0.05281496047973633,0,-75,0,-102
0.052834510803222656,0,-71,0,-98
0.05491948127746582,0,-66,0,-93
0.4737403392791748,0,-26,0,-55
0.05268144607543945,0,-22,0,-51
0.0527498722076416,0,-18,0,-47
0.051171064376831055,0,-13,0,-42
0.05083012580871582,0,-9,0,-38
0.051630496978759766,0,-5,0,-34
0.05264616012573242,0,0,0,-30
0.05153226852416992,0,4,0,-26
0.0527040958404541,0,8,0,-22
0.054456472396850586,0,13,0,-17
0.05429339408874512,0,17,0,-13
0.051741838455200195,0,22,0,-9
0.0513911247253418,0,26,0,-4
0.051496028900146484,0,30,0,0
0.051003456115722656,0,35,0,4
0.05081367492675781,0,39,0,8
0.05112624168395996,0,43,0,12
0.051506757736206055,0,47,0,16
0.05180525779724121,0,52,0,21
0.05215311050415039,0,56,0,25
0.05398917198181152,0,60,0,29
0.05305624008178711,0,65,0,33
0.052344322204589844,0,69,0,38
0.05205702781677246,0,74,0,42
0.05216670036315918,0,78,0,46
0.05283093452453613,0,82,0,51
