delta,a_speed,a_position,b_speed,b_position
1.9073486328125e-06,0,0,0,0
0.06705355644226074,0,0,0,0
0.058069705963134766,0,0,0,0
0.04977107048034668,0,1,0,2
0.05408477783203125,0,4,0,4
0.04899096488952637,0,6,0,7
0.04992270469665527,0,9,0,10
0.04899024963378906,0,12,0,13
0.04971814155578613,0,14,0,16
0.04829525947570801,0,17,0,19
0.04803204536437988,0,20,0,22
0.04883122444152832,0,22,0,24
0.04778885841369629,0,25,0,27
0.052831172943115234,0,28,0,31
0.04810166358947754,0,31,0,34
0.05081892013549805,0,34,0,37
0.04873204231262207,0,36,0,40
0.05133795738220215,0,39,0,43
0.048896074295043945,0,42,0,46
0.048703670501708984,0,45,0,49
0.04787707328796387,0,47,0,52
0.04918050765991211,0,50,0,54
0.047826290130615234,0,53,0,57
0.04894828796386719,0,56,0,60
0.055933237075805664,0,59,0,64
0.04907107353210449,0,62,0,67
0.04812335968017578,0,64,0,69
0.0481722354888916,0,67,0,72
0.04860043525695801,0,70,0,75
0.04797101020812988,0,73,0,78
0.04872274398803711,0,76,0,81
0.04894208908081055,0,79,0,84
0.055725812911987305,0,82,0,87
0.048349618911743164,0,85,0,90
0.048337459564208984,0,88,0,93
0.048677682876586914,0,91,0,95
0.049202919006347656,0,94,0,98
0.04867124557495117,0,97,0,101
0.049872398376464844,0,100,0,104
0.04887247085571289,0,103,0,107
0.04943513870239258,0,106,0,110
0.04818320274353027,0,109,0,113
0.049433231353759766,0,112,0,116
0.049242496490478516,0,115,0,118
0.05257153511047363,0,118,0,122
0.04900622367858887,0,121,0,125
0.05031561851501465,0,124,0,128
0.04846024513244629,0,127,0,131
0.04873299598693848,0,129,0,133
0.04908418655395508,0,133,0,136
0.04871940612792969,0,136,0,139
0.04901838302612305,0,139,0,142
0.0484464168548584,0,141,0,145
0.04885721206665039,0,144,0,148
0.048528432846069336,0,147,0,150
0.04832339286804199,0,150,0,153
0.04830002784729004,0,153,0,156
0.04868650436401367,0,156,0,159
0.04853224754333496,0,159,0,162
0.051199913024902344,0,162,0,165
0.05024886131286621,0,165,0,168
0.049759864807128906,0,168,0,171
0.04835033416748047,0,171,0,174
0.05156874656677246,0,174,0,177
0.05077099800109863,0,177,0,179
0.05254197120666504,0,180,0,-178
0.05205702781677246,0,-178,0,-175
0.05113649368286133,0,-175,0,-173
0.04914522171020508,0,-172,0,-170
0.04926347732543945,0,-169,0,-167
0.048139333724975586,0,-166,0,-164
0.048480987548828125,0,-163,0,-161
0.0482325553894043,0,-160,0,-158
0.048007965087890625,0,-157,0,-155
0.04874110221862793,0,-154,0,-152
0.04838824272155762,0,-151,0,-149
0.04797029495239258,0,-148,0,-146
0.04775595664978027,0,-145,0,-144
0.04821062088012695,0,-142,0,-141
0.04872775077819824,0,-139,0,-138
0.04880523681640625,0,-137,0,-135
0.048212289810180664,0,-134,0,-132
0.048058509826660156,0,-131,0,-129
0.04805636405944824,0,-128,0,-126
0.048161983489990234,0,-125,0,-123
0.04796743392944336,0,-122,0,-120
0.049005985260009766,0,-119,0,-117
0.04773879051208496,0,-116,0,-115
0.04988551139831543,0,-113,0,-112
0.051366567611694336,0,-110,0,-108
0.05080986022949219,0,-107,0,-105
0.04826068878173828,0,-104,0,-103
0.05393838882446289,0,-101,0,-99
0.05479121208190918,0,-97,0,-96
0.05264019966125488,0,-94,0,-93
0.052298784255981445,0,-91,0,-90
0.05324983596801758,0,-88,0,-87
0.05110049247741699,0,-85,0,-84
0.05295920372009277,0,-82,0,-81
0.052643775939941406,0,-79,0,-78
0.05231904983520508,0,-75,0,-75
0.05460023880004883,0,-72,0,-72
0.051431894302368164,0,-69,0,-69
0.05163884162902832,0,-66,0,-66
0.05175518989562988,0,-63,0,-62
0.05136823654174805,0,-60,0,-59
0.051442861557006836,0,-57,0,-56
0.05170893669128418,0,-53,0,-53
0.051657676696777344,0,-50,0,-50
0.05126214027404785,0,-47,0,-47
0.05117940902709961,0,-44,0,-44
0.05162668228149414,0,-41,0,-41
0.05122065544128418,0,-38,0,-38
0.05139422416687012,0,-35,0,-35
0.05233573913574219,0,-32,0,-33
0.051958560943603516,0,-29,0,-30
0.05279064178466797,0,-25,0,-26
0.05307888984680176,0,-22,0,-23
0.0521697998046875,0,-19,0,-21
0.052933692932128906,0,-16,0,-18
0.05150604248046875,0,-13,0,-15
0.05151057243347168,0,-10,0,-12
0.05248904228210449,0,-7,0,-9
0.05109572410583496,0,-3,0,-6
0.0531313419342041,0,0,0,-3
0.05185103416442871,0,3,0,0
0.0518193244934082,0,6,0,3
0.05211305618286133,0,9,0,6
0.051111698150634766,0,12,0,9
0.05124211311340332,0,15,0,12
0.05199146270751953,0,18,0,15
0.05250811576843262,0,22,0,18
0.05487871170043945,0,25,0,22
0.05710721015930176,0,28,0,25
0.051154136657714844,0,32,0,28
0.056470394134521484,0,35,0,31
0.05211234092712402,0,38,0,34
0.052848100662231445,0,41,0,37
0.0565640926361084,0,45,0,41
0.05087399482727051,0,48,0,44
0.05178499221801758,0,51,0,46
0.050910234451293945,0,54,0,49
